日期,小区负载电量_kWh,决策用负荷预测电量_kWh,光伏实际电量_kWh,计划购电量_kWh,调整购电量_kWh,调整净变化_kWh,上调购电量_kWh,下调购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,实际弃光量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,0:00储电量_kWh,24:00储电量_kWh
2025-02-23,121142.14093333333,120697.81998232861,49610.287249999994,76306.97600948485,76306.97600948485,0.0,0.0,0.0,0.0,22061.68010642418,17755.089081392536,468.5313011198632,50819.24052753752,0.0,0.0,50819.24052753752,1200.0,1327.6353386789447
2025-02-24,120628.98854999998,121142.14093333334,52425.954933333334,76139.59557426939,76139.59557426939,0.0,0.0,0.0,0.0,19278.749825311726,15616.0151363745,4273.827268665519,51393.45418463909,0.0,0.0,51393.45418463909,1327.6353386789447,1327.3822521544926
2025-02-25,121093.33288333332,120628.98855,55272.00965,76707.2716570395,76707.2716570395,0.0,0.0,0.0,12.806002072552815,19795.57364542817,15681.529654997423,6784.710435347962,50353.08110707683,0.0,65.72040263634103,50418.80150971317,1327.3822521544926,1719.4766941538223
2025-02-26,121060.73411666666,121093.33288333332,52245.88608333333,71369.4208357636,71369.4208357636,0.0,0.0,0.0,1152.1171694873779,21019.77046278321,17325.36628016479,12.285789299215935,47050.78388576582,0.0,6987.886246630231,54038.67013239605,1719.4766941538223,1386.8631326978348
2025-02-27,120599.48893333334,121060.73411666667,53642.90473333333,73567.64393433886,73567.64393433886,0.0,0.0,0.0,681.3692294363154,22595.632537662008,17962.066324164174,2658.862750277348,47403.242395632566,0.0,3588.9247896870706,50992.16718531964,1386.8631326978348,1765.0809453001218
2025-02-28,75385.10795,75548.43063537288,52092.51439999999,32872.250280902095,32872.250280902095,0.0,0.0,0.0,22.738305555365944,17160.12700906417,14227.446251019222,6669.714278412517,13572.514117884606,0.0,110.26941279074714,13682.783530675353,1765.0809453001218,1400.9216412142953
2025-03-01,72244.16014999998,75385.10795,48585.39421666667,33257.53520252975,33257.53520252975,0.0,0.0,0.0,178.7453796389581,16499.563322280275,13545.475768139888,6823.427094694985,13711.98472046592,0.0,374.47157034361715,14086.456290809538,1400.9216412142953,1200.0
2025-03-02,117860.41708333333,115464.9372243811,45502.110016666666,69591.33457928628,69591.33457928628,0.0,0.0,0.0,6340.116572869065,18249.498157144197,14782.093507286801,105.73943563128546,45294.64040050389,0.0,35304.39828870176,80599.03868920566,1200.0,1200.0
2025-03-03,117958.7456,117860.41708333332,45941.59896666666,74424.73739088574,74424.73739088574,0.0,0.0,0.0,2154.7635027982337,21543.343467649498,17431.748927782457,450.75972048360813,49732.53162013389,0.0,11995.211102972296,61727.74272310618,1200.0,1220.3992011262646
2025-03-04,118139.02498333334,117958.74559999998,48939.56705,79222.84882493058,79222.84882493058,0.0,0.0,0.0,0.0,20295.37456937934,15952.259465740519,5680.275787958435,52753.02611053545,0.0,0.0,52753.02611053545,1220.3992011262646,1761.5035738559786
2025-03-05,118073.44383333332,118139.02498333332,51942.971816666664,73569.4380005774,73569.4380005774,0.0,0.0,0.0,3.331633333333457,20578.04416017278,16865.24760845574,3729.5010655270285,47623.03040138862,0.0,16.901375900000627,47639.93177728862,1761.5035738559786,1542.579308616211
2025-03-06,117673.59855,118073.44383333332,51732.944416666665,73269.79174576653,73269.79174576653,0.0,0.0,0.0,44.33693995294136,20763.208204201874,16944.691599740036,3554.9579479243203,47637.751876984876,0.0,90.62367038101944,47728.3755473659,1542.579308616211,1402.031581575639
2025-03-07,71680.36145,73577.13353534802,50758.07591666667,31947.407423677814,31947.407423677814,0.0,0.0,0.0,0.0,15876.380540547552,12950.86493256738,8099.606282364313,13066.563495458098,0.0,0.0,13066.563495458098,1402.031581575639,1300.9241429935653
2025-03-08,72344.71158333334,71680.36145,53281.57206666666,30222.581207852334,30222.581207852334,0.0,0.0,0.0,732.361558909926,16398.76832288079,13373.834070227651,8866.868997442458,12247.471797758099,0.0,2470.1255029663234,14717.597300724423,1300.9241429935653,1200.0
2025-03-09,117692.9865,115767.69058392133,54359.461449999995,68205.35071724629,68205.35071724629,0.0,0.0,0.0,649.7621645611181,21692.700904943056,17559.845601370725,1388.7325282350785,43004.27895890099,0.0,3184.100630720735,46188.37958962173,1200.0,1212.4912573701638
2025-03-10,117943.06436666666,117692.98650000003,49900.99291666666,71761.92843427902,71761.92843427902,0.0,0.0,0.0,554.2078973676282,21610.30214241745,17441.80246330129,105.56520253048006,47487.71609080211,0.0,2937.072777094718,50424.78886789683,1212.4912573701638,1281.98267076666
2025-03-11,117499.55295,117943.06436666666,53560.63415,73517.68624927528,73517.68624927528,0.0,0.0,0.0,0.0,20419.81389311263,15761.67174084363,4920.625297006281,47334.48728697446,0.0,0.0,47334.48728697446,1281.98267076666,2146.8465736306557
2025-03-12,118112.23683333333,117499.55295,55676.70215,66221.58443577639,66221.58443577639,0.0,0.0,0.0,264.24772891442944,20486.20109713481,17445.984804946784,1010.0811891694519,41929.51294231275,0.0,541.3658020023536,42470.8787443151,2146.8465736306557,1200.0
2025-03-13,118237.27705,118112.23683333333,50691.65903333333,67660.26425284451,67660.26425284451,0.0,0.0,0.0,3662.4915438894786,18894.02772005027,15158.356073020117,41.466133037166514,43194.84300046285,0.0,21612.553548730026,64807.39654919288,1200.0,1362.0070891340029
2025-03-14,72108.86895,73775.50069415063,56079.44296666667,31137.66309412886,31137.66309412886,0.0,0.0,0.0,0.0,15963.295472795135,12209.75875620352,11354.700394203912,12784.519292996036,0.0,0.0,12784.519292996036,1362.0070891340029,2162.5743966457085
2025-03-15,72724.98178333332,72108.86895,51800.85663333333,28323.318332758987,28323.318332758987,0.0,0.0,0.0,1218.989462623129,14490.523215444602,12603.640761491268,6731.300191428776,11754.374421832745,0.0,3589.2042783360653,15343.57870016881,2162.5743966457085,1200.0
2025-03-16,117983.21598333333,116553.64909307825,54632.16905,69473.00934581168,69473.00934581168,0.0,0.0,0.0,715.7069659070421,20233.658494220086,16389.26338031827,2993.2742644835816,43469.87597087886,0.0,4494.019142658904,47963.89511353776,1200.0,1200.0
2025-03-17,117693.6218,117983.21598333333,59835.490366666665,69545.93921955103,69545.93921955103,0.0,0.0,0.0,0.0,18942.459190391124,14789.08076690331,7534.42936272989,42855.53934763992,0.0,0.0,42855.53934763992,1200.0,1815.9013081261078
2025-03-18,117253.42358333332,117693.62179999996,56127.465216666664,69507.53410080752,69507.53410080752,0.0,0.0,0.0,0.0,21188.021527776396,17145.962936303928,4339.517142668384,44130.40495548387,0.0,0.0,44130.40495548387,1815.9013081261078,1834.050753898279
2025-03-19,117281.55799999999,117253.42358333332,57816.08755,63555.54832499182,63555.54832499182,0.0,0.0,0.0,92.9640278397193,21340.225412117106,17686.520288724787,529.3367794392254,39517.5876533713,0.0,464.471541775176,39982.05919514648,1834.050753898279,1388.5644151094673
2025-03-20,117648.38173333331,117281.55799999999,55439.41991666666,62089.91623638064,62089.91623638064,0.0,0.0,0.0,3649.0418751409234,17906.076372999105,14410.694982228277,34.614904084065984,39028.688052947386,0.0,21444.39402389689,60473.08207684428,1388.5644151094673,1492.1498372216936
2025-03-21,72593.53221666666,73007.42421987365,60560.06769999999,30015.716297711686,30015.716297711686,0.0,0.0,0.0,0.0,15270.07843819448,12135.955732337485,14848.129075188022,12215.707037754277,0.0,0.0,12215.707037754277,1492.1498372216936,1750.825173443966
2025-03-22,71936.92953333333,72593.53221666666,56055.7298,28439.319878849976,28439.319878849976,0.0,0.0,0.0,163.5060321000563,14762.869283523292,12453.666775753436,10412.423669846841,11327.685740010285,0.0,293.7385866677511,11621.424326678036,1750.825173443966,1200.0
2025-03-23,117739.97726666665,116644.48661827057,58970.257150000005,65002.96766365696,65002.96766365696,0.0,0.0,0.0,138.03771224337964,21101.42798682538,17092.156669328557,2362.013941736851,39770.096984134696,0.0,732.4028193626405,40502.49980349734,1200.0,1200.0
2025-03-24,117425.17061666667,117739.97726666665,59426.67353333333,64971.295638758806,64971.295638758806,0.0,0.0,0.0,33.94669059450027,20631.953525127465,16711.882355353253,3086.674076245763,39934.781185793894,0.0,82.14685376822234,40016.92803956212,1200.0,1200.0
2025-03-25,118053.16781666665,117425.17061666667,57103.043099999995,65538.870174254,65538.870174254,0.0,0.0,0.0,291.0423666194614,21515.89932349544,17354.97035657042,718.8588572817803,41028.6068381355,0.0,1078.9999287576647,42107.606766893165,1200.0,1281.0089949565402
2025-03-26,117704.62779999999,118053.16781666668,62112.07293333333,66482.99717590136,66482.99717590136,0.0,0.0,0.0,0.0,20275.46503520553,15986.706560361343,6601.683834390516,40669.71335047926,0.0,0.0,40669.71335047926,1281.0089949565402,1765.9202373511419
2025-03-27,117952.59836666666,117704.62779999997,59235.60896666667,60019.39214164777,60019.39214164777,0.0,0.0,0.0,1998.770593128977,18253.98607722827,15130.281329251824,177.46858680030732,36997.71807300471,0.0,11476.943068839277,48474.661141843986,1765.9202373511419,1383.084007687889
2025-03-28,71891.76726666666,72605.13061487368,61069.8865,29333.29206434243,29333.29206434243,0.0,0.0,0.0,0.0,15330.544033231457,11967.753338181385,15148.620602625691,11862.49785883359,0.0,0.0,11862.49785883359,1383.084007687889,1883.0699285057758
2025-03-29,72118.27746666667,71891.76726666666,64411.06828333333,27505.236334720328,27505.236334720328,0.0,0.0,0.0,559.8600300291987,14219.53268088306,12132.584407170478,18270.938907703614,10971.674015775827,0.0,1887.1143267672921,12858.78834254312,1883.0699285057758,1200.0
2025-03-30,117994.70585,117489.71639827373,62649.086149999996,61327.15993766339,61327.15993766339,0.0,0.0,0.0,0.0,22093.794466545376,17766.862750307628,1654.6085214256511,36637.73071249401,0.0,0.0,36637.73071249401,1200.0,1343.45640843792
2025-03-31,117075.66561666667,117994.70585,60124.27613333333,60993.05515066511,60993.05515066511,0.0,0.0,0.0,852.2269214589245,19511.33021664989,15607.591024808371,990.153396949192,37078.78044738385,0.0,5398.211682358198,42476.992129742044,1343.45640843792,1561.8857980801881
2025-04-01,117967.1463,117075.66561666667,57758.29478333333,62670.617995265755,62670.617995265755,0.0,0.0,0.0,1141.363181756011,19268.76412320409,15753.751511381875,88.11704853288666,39344.617010170565,0.0,7262.801138883429,46607.41814905399,1561.8857980801881,1399.605162984011
2025-04-02,117986.62945,117967.1463,57551.29404999999,65751.2407532846,65751.2407532846,0.0,0.0,0.0,2043.868322876667,21162.115056901137,17109.782535488583,3307.441154748727,39979.27985257921,0.0,11147.057207098915,51126.337059678124,1399.605162984011,1434.6392303188286
2025-04-03,117884.45609999998,117986.62944999998,62020.92583333333,62479.944720893385,62479.944720893385,0.0,0.0,0.0,0.0,19296.878143107926,15693.389048918729,3012.925360037523,38979.119975975045,0.0,0.0,38979.119975975045,1434.6392303188286,1364.7306158729243
2025-04-04,71735.75181666667,72154.81909628396,65304.949566666655,28029.858803317646,28029.858803317646,0.0,0.0,0.0,0.0,14569.974100699486,11608.350590343676,18637.43304296183,11004.757380371691,0.0,0.0,11004.757380371691,1364.7306158729243,1579.5399838983794
2025-04-05,72602.74256666665,71735.75181666667,60558.62758333332,27217.91609717784,27217.91609717784,0.0,0.0,0.0,461.4922341443052,13944.316522990839,11636.482369131125,13327.459194129096,10871.72437386863,0.0,1053.5265931957017,11925.250967064332,1579.5399838983794,1200.0
2025-04-06,117205.43058333333,118808.5348556149,62795.354316666664,59754.94627408776,59754.94627408776,0.0,0.0,0.0,0.0,21339.258863379055,16893.493789941473,899.1049339835138,36697.325397989334,0.0,0.0,36697.325397989334,1200.0,1634.7843215506268
2025-04-07,117015.14203333334,117205.43058333333,63772.422750000005,59471.482517725264,59471.482517725264,0.0,0.0,0.0,0.0,19891.52724788577,16228.295777552232,2565.531764058403,35758.809737905955,0.0,0.0,35758.809737905955,1634.7843215506268,1505.719091812006
2025-04-08,117713.29026666666,117015.14203333332,63360.09664999999,58853.34019172158,58853.34019172158,0.0,0.0,0.0,735.1422086075268,21197.682016087812,17445.269615661928,1482.876383236566,35729.870030712234,0.0,3020.4377919671865,38750.307822679424,1505.719091812006,1200.0
2025-04-09,117677.52253333332,117713.29026666665,58543.21151666666,62120.0808670818,62120.0808670818,0.0,0.0,0.0,1535.9965892600926,19579.10437576215,15784.190539849167,726.8526037622463,37327.302194701944,0.0,8858.53236034445,46185.83455504639,1200.0,1283.204449464638
2025-04-10,117668.70068333333,117677.52253333332,63208.06278333333,62849.02198328759,62849.02198328759,0.0,0.0,0.0,213.96613966416035,19761.916012742357,15679.71688888609,4520.151099095484,38022.1688960711,0.0,1028.388946419295,39050.5578424904,1283.204449464638,1647.0212066148752
2025-04-11,72091.99675,71906.20096652472,66775.34658333333,27339.358971657166,27339.358971657166,0.0,0.0,0.0,0.0,13964.146097480949,11479.645573829732,19538.208281339284,10965.638168718608,0.0,0.0,10965.638168718608,1647.0212066148752,1459.5909456480258
2025-04-12,71957.17576666665,72091.99675000002,62932.01521666667,27171.612245763834,27171.612245763834,0.0,0.0,0.0,51.985809637018065,13339.622048385278,11038.725710275296,15897.54116729087,10473.380249628612,0.0,120.867007406067,10594.247257034678,1459.5909456480258,1200.0
2025-04-13,117283.06219999999,117589.79943543582,63006.703716666656,56613.999680375346,56613.999680375346,0.0,0.0,0.0,1477.1316676171061,19163.004103642954,15358.79202619724,10.560787213413391,34960.43301956609,0.0,8871.29817542023,43831.73119498632,1200.0,1381.3792197261685
2025-04-14,117901.37268333332,117283.06219999999,65373.34088333332,58164.84505139997,58164.84505139997,0.0,0.0,0.0,0.0,20714.333050820558,16636.910929290174,1559.3911298695934,34754.16710816091,0.0,0.0,34754.16710816091,1381.3792197261685,1538.8223773644686
2025-04-15,117056.90516666666,117901.37268333332,66917.47633333332,57247.40576124618,57247.40576124618,0.0,0.0,0.0,0.0,19140.22832828176,15654.792449089462,3622.541048720548,34306.90760863215,0.0,0.0,34306.90760863215,1538.8223773644686,1370.814040496434
2025-04-16,117924.88506666665,117056.90516666666,62145.29311666667,55998.86338031551,55998.86338031551,0.0,0.0,0.0,2955.774533377522,17451.67784674997,14276.631883056934,0.0,34193.48529227323,0.0,16554.873809000346,50748.359101273585,1370.814040496434,1214.3997880636994
2025-04-17,117487.04263333333,117924.88506666667,64618.700283333324,61737.61123747118,61737.61123747118,0.0,0.0,0.0,143.57400609482335,20423.413273108505,16176.586621481194,4766.016241938702,36314.22902907069,0.0,892.6932248877877,37206.92225395847,1214.3997880636994,1621.4865988822503
2025-04-18,71490.16935,71894.29540369632,65136.05216666666,25889.428699136126,25889.428699136126,0.0,0.0,0.0,129.57366836659978,13425.742739883402,10773.0046629892,17012.147107275192,10327.685567875327,0.0,398.32490940497394,10726.0104772803,1621.4865988822503,1734.6498836781973
2025-04-19,71905.41535,71490.16935000001,65120.736099999995,25678.71255302897,25678.71255302897,0.0,0.0,0.0,137.47285791088734,12979.319855410617,10994.433978192974,17046.620283722215,10108.351716858286,0.0,262.298212893973,10370.649929752259,1734.6498836781973,1200.0
2025-04-20,117197.81635000001,117505.2144451318,65240.07146666667,55918.7814907981,55918.7814907981,0.0,0.0,0.0,230.84963386544212,21439.013126490383,17260.928775655993,13.801890495827138,33317.59283459853,0.0,1438.6257055523563,34756.21854015088,1200.0,1316.3020631124666
2025-04-21,118481.63788333331,117197.81635000001,69964.7275,57238.64025638421,57238.64025638421,0.0,0.0,0.0,119.85537568584934,19890.95610666339,16185.571640514394,5136.200782587732,33983.652560998715,0.0,295.41030811656236,34279.062869115274,1316.3020631124666,1234.194069649089
2025-04-22,117811.00101666666,118481.63788333331,65658.0717,55102.42682535098,55102.42682535098,0.0,0.0,0.0,1044.5379048379368,19202.669035633517,15584.93658154734,376.3029594360748,33048.22716513448,0.0,5956.200620051715,39004.42778518619,1234.194069649089,1200.0
2025-04-23,118030.51476666666,117811.00101666666,66630.59805,55127.89028961021,55127.89028961021,0.0,0.0,0.0,274.1759382683925,20184.762395020516,16230.27992087757,47.66703706899011,33541.2379941683,0.0,1722.0730908249975,35263.3110849933,1200.0,1332.6417989878328
2025-04-24,117497.77966666667,118030.51476666669,70407.67296666667,58091.34694215318,58091.34694215318,0.0,0.0,0.0,0.0,19068.83316397049,15088.455993411768,7020.863071594463,34624.58575559135,0.0,0.0,34624.58575559135,1332.6417989878328,1729.6405427704217
2025-04-25,71763.3212,71900.8657575747,69762.96354999999,24552.242662793076,24552.242662793076,0.0,0.0,0.0,16.093272285184376,12478.039687249593,10583.88863516555,20673.827232994216,9367.614965595407,0.0,19.110760838656446,9386.725726434062,1729.6405427704217,1200.0
2025-04-26,72100.92436666667,71763.3212,72030.73073333333,25032.48026858169,25032.48026858169,0.0,0.0,0.0,702.0941193649627,13022.742904481014,10548.421752629622,23190.05960276193,9606.20385081079,0.0,2208.5863027563328,11814.790153567124,1200.0,1200.0
2025-04-27,117032.52253333334,117987.3498287389,68459.05135,52684.180084178384,52684.180084178384,0.0,0.0,0.0,351.4513037529457,20445.36289221758,16432.90033688505,449.69764926546605,31667.486879192096,0.0,1875.9023022368283,33543.38918142892,1200.0,1342.04845090132
2025-04-28,117537.3008,117032.52253333335,60915.33348333332,52920.18598448949,52920.18598448949,0.0,0.0,0.0,6197.246177539768,13620.196429546973,11124.731584184377,0.0,32262.422918872944,0.0,37634.20063063461,69896.62354950755,1342.04845090132,1239.4123661776227
2025-04-29,117252.75871666666,117537.3008,69819.545,56969.65082083718,56969.65082083718,0.0,0.0,0.0,85.36688655094008,17777.852896940287,14211.265084356597,6055.2161781377645,33748.938851889216,0.0,564.9580551941215,34313.896907083334,1239.4123661776227,1449.185435249887
2025-04-30,117682.88071666665,117252.75871666666,69426.02628333334,54700.55949430682,54700.55949430682,0.0,0.0,0.0,66.37247807180582,18651.368148118607,15331.875091700971,3190.5844826276625,32460.953799490264,0.0,146.69134803383497,32607.645147524097,1449.185435249887,1200.0
2025-05-01,120364.58391666666,117682.88071666664,69353.20511666666,55613.20933673008,55613.20933673008,0.0,0.0,0.0,2891.3571084702376,19432.759608024717,15539.651917230012,3600.079954405614,34096.004062696404,0.0,14080.580162272912,48176.584224969316,1200.0,1423.2037391889016
2025-05-02,74761.02673333333,73655.16024822174,60470.70664999999,27986.805343122516,27986.805343122516,0.0,0.0,0.0,628.9611996869073,13491.303815147076,11128.839455539144,11962.982099868159,12190.78333103049,0.0,1795.9653255678,13986.74865659829,1423.2037391889016,1200.0
2025-05-03,74894.84928333333,74761.02673333333,66027.67763333333,29159.004416316573,29159.004416316573,0.0,0.0,0.0,366.2416685604438,13191.914281034196,10685.450567637701,18151.61072148052,12501.810618895748,0.0,740.6693785472361,13242.479997442984,1200.0,1200.0
2025-05-04,120670.08423333333,122157.32007806256,68935.4169,60838.23661744896,60838.23661744896,0.0,0.0,0.0,0.0,18028.731117945754,14488.326154319451,5563.164320489321,38201.44729068442,0.0,0.0,38201.44729068442,1200.0,1327.7178346851251
2025-05-05,120612.16386666667,120670.08423333333,65536.15706666667,60775.14689462846,60775.14689462846,0.0,0.0,0.0,4.045963813288559,20892.74790159925,16961.194152683536,1771.63230952604,37881.31972740009,0.0,21.611515708680837,37902.931243108775,1327.7178346851251,1285.4196653649608
2025-05-06,121017.19009999999,120612.16386666667,68147.10773333334,60311.73218933063,60311.73218933063,0.0,0.0,0.0,123.82985630724343,20431.0885254427,16607.00383543039,3741.394988958898,37796.493740756494,0.0,625.3896724516487,38421.88341320814,1285.4196653649608,1221.17285445185
2025-05-07,121160.21501666667,121017.19009999999,66092.36906666667,56795.08683457471,56795.08683457471,0.0,0.0,0.0,2041.146906836656,19326.74508813746,15566.760698326905,8.403401600806319,35832.10698115256,0.0,11993.927839678629,47826.03482083119,1221.17285445185,1318.8426578567914
2025-05-08,120445.47738333332,121160.21501666667,64618.964983333324,58703.607359932554,58703.607359932554,0.0,0.0,0.0,990.5616943038378,18608.626436371378,14882.417573681201,141.44779154622313,36995.37726986692,0.0,6023.827482013346,43019.204751880265,1318.8426578567914,1530.5869242785889
2025-05-09,74253.82544999999,73897.7037077393,65754.4396,28648.857204431548,28648.857204431548,0.0,0.0,0.0,120.59000002492557,13602.671513869456,10146.421358606929,16813.811199193944,12793.044297527762,0.0,353.13075742342244,13146.175054951185,1530.5869242785889,2499.1897771978474
2025-05-10,74647.98705,74253.82545,62526.941766666656,27598.60489734981,27598.60489734981,0.0,0.0,0.0,0.0,11722.547541750164,10655.623021564705,14410.635093831017,12501.663836241763,0.0,0.0,12501.663836241763,2499.1897771978474,1209.9014297010983
2025-05-11,120743.09041666667,121417.12023469122,65259.01133333333,62708.792047401614,62708.792047401614,0.0,0.0,0.0,36.71510310301346,19705.600245992468,14885.030271877271,2440.858093056109,39300.4460084599,0.0,242.50282521917268,39542.94883367907,1209.9014297010983,2406.019126786243
2025-05-12,120448.60361666666,120743.09041666667,68517.40838333333,58211.912893179484,58211.912893179484,0.0,0.0,0.0,0.0,16790.761666568225,13925.974908730484,3415.9309020084133,36815.95694380804,0.0,0.0,36815.95694380804,2406.019126786243,2044.3991725526632
2025-05-13,120269.6316,120448.60361666666,67140.41883333333,58885.339954895266,58885.339954895266,0.0,0.0,0.0,0.0,18299.16899513495,15203.682594326909,2660.6407874205643,36552.05622865916,0.0,0.0,36552.05622865916,2044.3991725526632,1620.670607810882
2025-05-14,120592.00526666666,120269.63160000001,67577.85648333334,57650.058448515185,57650.058448515185,0.0,0.0,0.0,171.52415617469427,18364.788903984063,15252.761265809046,1695.406183181528,35615.18965619908,0.0,847.3158376818814,36462.50549388096,1620.670607810882,1201.4681038309343
2025-05-15,119598.30981666666,120592.00526666665,66833.25153333333,56701.88055615331,56701.88055615331,0.0,0.0,0.0,113.95700850524896,19468.72560688146,15598.05199737605,180.10567181981935,35636.54843743362,0.0,292.9218494554727,35929.470286889096,1201.4681038309343,1392.1522640508565
