日期,小区负载电量_kWh,决策用负荷预测电量_kWh,光伏实际电量_kWh,计划购电量_kWh,调整购电量_kWh,调整净变化_kWh,上调购电量_kWh,下调购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,实际弃光量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,0:00储电量_kWh,24:00储电量_kWh
2025-03-09,117692.9865,117455.44702333334,54359.461449999995,75068.37376498466,75130.28388165134,61.91011666668055,61.91011666666782,0.0,0.0,21557.34895984979,17932.24908241712,8171.6589542186675,47336.75495726976,90.42643229500155,0.0,47427.181389564765,10510.819424629633,9987.712285808757
2025-03-10,117943.06436666666,117349.57533333333,49900.99291666666,71949.46020348373,73172.08381794926,1222.6236144655268,1222.6236144655384,0.0,34.98632916666281,21467.779548132905,17279.78277567387,977.0019246568909,46920.746855603895,1664.3041376798174,158.40107884373126,48743.452072127446,9987.712285808757,10108.955239490735
2025-03-11,117499.55295,117657.32590083333,53560.63415,63675.63410877521,69294.99665278345,5619.36254400824,5619.362544008234,0.0,1.0231815394945443e-12,22908.478645936222,17962.234440458327,409.83364730556286,40170.06740759971,5175.07277675946,4.379899110062979e-12,45345.140184359174,10108.955239490735,10768.54775365741
2025-03-12,118112.23683333333,117764.37806333334,55676.70215,72088.49678445575,72088.49678445575,0.0,0.0,0.0,0.0,20857.50973611111,17185.138129,5980.590494011314,45919.663645254106,0.0,0.0,45919.663645254106,10768.54775365741,10445.708595046295
2025-03-13,118237.27705,117380.08100416667,50691.65903333333,72835.79309051903,73329.38847597787,493.59538545884425,493.59538545884664,0.0,45.59255662499277,20385.1828724984,16533.551067557037,1977.7312109948425,47139.863271718554,554.6576834845146,264.8595441761617,47959.38049937924,10445.708595046295,10421.760883009256
2025-03-14,72108.86895,71918.49326250001,56079.44296666667,30618.580647666673,30792.99450970834,174.41386204166702,174.41386204166471,0.0,1.1368683772161603e-13,20516.242700205752,16876.28074029166,11123.606566460914,12033.922082241392,172.13290426328572,3.928448677470442e-13,12206.054986504678,10421.760883009256,10134.956268425927
2025-03-15,72724.98178333332,71337.92401083333,51800.85663333333,31406.58000609929,31415.155547349288,8.575541249996604,8.575541249998523,0.0,144.8550618333333,20673.093245917305,16655.12643673468,6617.918649999998,13021.06419251738,7.3565280613112325,433.34462555412443,13461.765346132815,10134.956268425927,10235.044148935189
2025-03-16,117983.21598333333,116837.23291583333,54632.16905,68089.57809111345,70008.04067546912,1918.4625843556714,1918.462584355681,0.0,0.33958333333339397,19700.40651208275,17155.025143203708,4111.951956590082,43365.838197053105,2043.8209953092783,1.6732968750002988,45411.332489237386,10235.044148935189,8904.270961805558
2025-03-17,117693.6218,116769.70937333333,59835.490366666665,65821.99336724248,65941.91102320235,119.9176559598709,119.91765595987971,0.0,664.934308233305,23118.51363153101,17392.320924665124,3022.521191236442,39709.39894699575,159.13784984300966,3521.36035465206,43389.897151490826,8904.270961805558,10386.132202777777
2025-03-18,117253.42358333332,116963.8538475,56127.465216666664,73437.10039976853,73437.10039976853,0.0,0.0,0.0,0.0,19164.764356224285,15732.587037708334,8878.964714585909,46190.97913540031,0.0,0.0,46190.97913540031,10386.132202777777,10153.76785925926
2025-03-19,117281.55799999999,117227.61929666666,57816.08755,58863.021977058124,65586.13201411368,6723.110037055558,6723.110037055548,0.0,121.9772376666657,22392.778045974264,17849.374894708322,1699.2356505144087,37001.038292495476,5516.612464814851,610.2774277604952,43127.92818507083,10153.76785925926,10474.629328737961
2025-03-20,117648.38173333331,116875.31044916666,55439.41991666666,72545.07421109361,72545.07421109361,0.0,0.0,0.0,402.05389008333987,21334.51604841872,17556.36337908333,6960.013615174892,45460.71238688785,0.0,2084.5438603263683,47545.256247214216,10474.629328737961,10168.623351111113
2025-03-21,72593.53221666666,71248.61333333334,60560.06769999999,29636.54805691667,30068.972320041667,432.4242631249981,432.4242631249999,0.0,256.76952083333344,20525.702432047325,16766.117459124995,14532.692351286008,11485.149172542826,417.14290806015623,810.0239205666672,12712.31600116965,10168.623351111113,10012.736140925932
2025-03-22,71936.92953333333,70806.866215,56055.7298,31023.53143524433,31493.832129452658,470.3006942083266,470.30069420832615,0.0,0.0,21053.673446174398,16344.9380182346,10903.896968179524,12448.07925723218,462.7201279744868,0.0,12910.799385206668,10012.736140925932,10800.0
2025-03-23,117739.97726666665,116234.55353666666,58970.257150000005,74012.98076031635,74012.98076031635,0.0,0.0,0.0,1.1368683772161603e-13,19997.629621553486,16290.549814374994,11536.18083647119,46063.08258624794,0.0,5.317133400239981e-13,46063.08258624794,10800.0,10697.255754537031
2025-03-24,117425.17061666667,116174.64130166666,59426.67353333333,67138.67790850413,67480.8589823889,342.18107388477074,342.1810738847763,0.0,1.1368683772161603e-13,20913.107145929876,16847.146967286528,5416.401720412228,41986.337406457795,415.50290561737586,5.705942385247909e-13,42401.84031207517,10697.255754537031,10800.0
2025-03-25,118053.16781666665,116114.8698225,57103.043099999995,73933.79230837499,73933.79230837499,0.0,0.0,0.0,0.0,19632.06114783632,16140.813958747427,9492.420402619437,46957.80266021314,0.0,0.0,46957.80266021314,10800.0,10534.61730111111
2025-03-26,117704.62779999999,116349.56949916665,62112.07293333333,67050.46479403239,67598.93567411572,548.4708800833323,548.4708800833282,0.0,39.218639395414925,21503.685464532406,17262.468725646253,7804.3827079583225,40290.77068686322,653.8383858074187,194.5131025906777,41139.12217526132,10534.61730111111,10707.413412916665
2025-03-27,117952.59836666666,116270.91623166666,59235.60896666667,69200.78793165895,69200.78793165895,0.0,0.0,0.0,1.1368683772161603e-13,21939.168084413584,17757.128564791663,6301.75901203704,42732.302774323194,0.0,5.101128408568911e-13,42732.302774323194,10707.413412916665,10722.521839120373
2025-03-28,71891.76726666666,70703.89324416667,61069.8865,29794.14924891666,29794.14924891666,0.0,0.0,0.0,0.0,20415.995157517485,16966.332493168728,15522.605817901238,11784.662629309165,0.0,0.0,11784.662629309165,10722.521839120373,10245.43693292086
2025-03-29,72118.27746666667,70083.48943833334,64411.06828333333,28534.892854412887,29195.00181716289,660.1089627500041,660.1089627500066,0.0,286.53027499999985,20759.608641666666,17002.45061617044,18017.16488333333,11078.058385615339,646.6718578489853,932.8519080479164,12657.58215151224,10245.43693292086,10037.472914675931
2025-03-30,117994.70585,115672.00068833333,62649.086149999996,69793.1998912073,69793.1998912073,0.0,0.0,0.0,0.0,20950.595298148146,16283.707814708332,9780.692707767492,41276.7464649322,0.0,0.0,41276.7464649322,10037.472914675931,10800.0
2025-03-31,117075.66561666667,115685.92074666667,60124.27613333333,58385.75884234876,60951.31115440483,2565.5523120560683,2565.5523120560656,0.0,0.0,21499.59910761316,17958.279957374994,458.60252083333296,35771.470669831826,2778.7257868467864,0.0,38550.19645667861,10800.0,10195.994799768518
2025-04-01,117967.1463,115796.26798833333,57758.29478333333,67022.80233807355,67554.36817811523,531.5658400416723,531.5658400416701,0.0,1.1368683772161603e-13,21457.072436831262,17059.82351083332,2948.267735450615,41266.65836743806,632.7635147965038,5.637730282614938e-13,41899.421882234565,10195.994799768518,10552.000536435187
2025-04-02,117986.62945,115959.30036083334,57551.29404999999,62926.3138363273,65030.58413005159,2104.2702937242866,2104.270293724285,0.0,0.0,20718.37844832059,16610.147803196985,487.01808492799296,39080.75516480172,1657.5818545494676,0.0,40738.33701935119,10552.000536435187,10742.821358593736
2025-04-03,117884.45609999998,116062.25080000001,62020.92583333333,62272.022956211295,62272.022956211295,0.0,0.0,0.0,0.0,19267.887290556664,16195.302193293595,3335.9075922815655,39945.31651054161,0.0,0.0,39945.31651054161,10742.821358593736,10089.13970532407
2025-04-04,71735.75181666667,70352.22957666666,65304.949566666655,28877.25122879166,29137.678860273656,260.42763148199447,260.4276314819959,0.0,5.684341886080802e-14,20664.55299809619,16387.014740291663,18429.338352469138,10940.239751180528,170.73846772862706,2.2109247765911277e-13,11110.978218909155,10089.13970532407,10479.44324773102
2025-04-05,72602.74256666665,70617.552455,60558.62758333332,26319.978177000412,26977.649272333743,657.6710953333313,657.6710953333368,0.0,133.69991666666687,19243.97810833333,17180.23095266625,13003.48705,10650.860057879136,609.2455303819788,418.904976189584,11679.010564450698,10479.44324773102,8709.878042268518
2025-04-06,117205.43058333333,116277.95720166666,62795.354316666664,61448.98465656018,61835.24423942572,386.2595828655467,386.25958286554123,0.0,14.789090333328659,20368.78557165638,17149.73639495833,4220.907886394342,37616.81541663882,508.8880034623848,72.44435899781044,38198.14777909902,8709.878042268518,7986.522395694446
2025-04-07,117015.14203333334,116227.13103083333,63772.422750000005,61061.32350985893,61761.33199843506,700.0084885761316,700.0084885761339,0.0,0.0,22414.794672506498,16144.84684685475,2248.664889449987,36424.0090110165,704.1300144593627,0.0,37128.13902547586,7986.522395694446,10221.11888222279
2025-04-08,117713.29026666666,116455.49516083334,63360.09664999999,67300.57561764751,67300.57561764751,0.0,0.0,0.0,0.0,20039.596295319818,16390.168891458325,9297.95459711935,40835.71799979401,0.0,0.0,40835.71799979401,10221.11888222279,10045.456779723596
2025-04-09,117677.52253333332,116607.5106325,58543.21151666666,66834.1913464547,67663.2503476833,829.0590012285975,829.0590012286148,0.0,1.1368683772161603e-13,21217.634583024697,16708.19596687676,4019.500714868701,40825.008208843705,999.9503696957152,7.309495231311303e-13,41824.95857853942,10045.456779723596,10576.665719027204
2025-04-10,117668.70068333333,116833.98642416668,63208.06278333333,63878.41511846771,64727.91498077636,849.4998623086503,849.4998623086506,0.0,0.0,20782.023352572658,17307.085829372423,6792.33955757613,39332.93488429846,531.6881380236468,0.0,39864.62302232211,10576.665719027204,10050.39137037323
2025-04-11,72091.99675,71105.21224666666,66775.34658333333,27134.33658870576,28037.533532122427,903.1969434166676,903.196943416667,0.0,255.39418333333344,20438.445229166668,16580.336859544237,19118.169179166667,10473.182180798518,879.2861999028003,868.922562416667,12221.390943117985,10050.39137037323,10022.395566018517
2025-04-12,71957.17576666665,71468.87260416668,62932.01521666667,27451.501286537336,29027.202865704,1575.7015791666636,1575.7015791666668,0.0,1.1368683772161603e-13,20249.019492078187,15965.763792535403,15718.786616161215,10847.610726578441,816.8767266762502,3.640820978034753e-13,11664.487453254691,10022.395566018517,10506.775561627326
2025-04-13,117283.06219999999,116869.27909333333,63006.703716666656,55938.62083408641,55938.62083408641,0.0,0.0,0.0,1.1368683772161603e-13,17524.720352872926,16428.315960041662,565.8579579218116,34549.38126378371,0.0,3.9176484278868886e-13,34549.38126378371,10506.775561627326,8025.33947916667
2025-04-14,117901.37268333332,116501.07835333335,65373.34088333332,65465.518766962334,65465.518766962334,0.0,0.0,0.0,1.1368683772161603e-13,20458.907752714913,15307.512811157414,7786.092025404835,39489.66100197741,0.0,4.779394657816738e-13,39489.66100197741,8025.33947916667,9430.00888865741
2025-04-15,117056.90516666666,117038.46650916667,66917.47633333332,53313.02889820343,53814.603381707035,501.5744835036021,501.5744835036061,0.0,63.20877820472924,19408.56564993364,16979.581560237923,1309.3992368827164,31744.51242688023,893.016096858253,292.4747714501937,32930.003295188675,9430.00888865741,8031.516240000002
2025-04-16,117924.88506666665,116970.44078083333,62145.29311666667,64871.7699745651,65696.99248138946,825.2225068243642,825.222506824374,0.0,2.2737367544323206e-13,23437.59651784979,16629.445858870666,3109.249872410355,38142.798521333796,1053.3238636221001,8.480469659843948e-13,39196.122384955896,8031.516240000002,10648.191040652968
2025-04-17,117487.04263333333,117135.38663083332,64618.700283333324,55449.11814892447,57866.24668189098,2417.1285329665116,2417.1285329665143,0.0,1.1368683772161603e-13,21698.817442877298,17439.414065318295,738.500954331982,33486.915093382224,1743.8722617132978,5.182414497539866e-13,35230.78735509552,10648.191040652968,10800.0
2025-04-18,71490.16935,71426.5048025,65136.05216666666,26690.246614791668,27247.606391458336,557.359776666668,557.3597766666664,0.0,5.684341886080802e-14,20763.628263430557,16908.653053249996,17038.51399794444,10055.490252612124,524.669049031625,2.0551738089125137e-13,10580.15930164375,10800.0,10699.873155698611
2025-04-19,71905.41535,71697.77095083334,65120.736099999995,27385.376767731846,27869.795855231845,484.41908749999857,484.4190874999936,0.0,1.7053025658242404e-13,20819.275288014403,16773.498823420417,17039.340140637854,10277.930163681021,447.2967445298192,5.717026851925767e-13,10725.226908210841,10699.873155698611,10800.0
2025-04-20,117197.81635000001,117201.46455333334,65240.07146666667,55907.12715876624,56471.68037079007,564.5532120238277,564.5532120238262,0.0,2.2737367544323206e-13,16930.08638636831,15954.64798025,3538.4970813384216,33916.276988917474,634.9912830316131,1.0866756383620669e-12,34551.268271949084,10800.0,8309.691103009261
2025-04-21,118481.63788333331,117012.56303749999,69964.7275,61932.879100074606,61936.7675456996,3.888445624994347,3.888445625000145,0.0,0.0,22005.813436419754,15795.963930131667,7210.007656078187,35780.39988677553,4.610141133000171,0.0,35785.01002790853,8309.691103009261,10563.85216230741
2025-04-22,117811.00101666666,117516.69938166668,65658.0717,53384.068869631,56849.66192113538,3465.59305150438,3465.593051504373,0.0,0.0,20495.160130916447,16889.89957859833,1091.4720521505988,32249.179437304458,2891.7142783695126,0.0,35140.89371567397,10563.85216230741,10242.941192800732
2025-04-23,118030.51476666666,117667.64811750001,66630.59805,51968.34786354043,54618.93108214383,2650.583218603395,2650.583218603398,0.0,0.0,19636.323887927167,16445.930626616664,28.621104166666782,31337.75280572059,2141.9391855514873,0.0,33479.69199127208,10242.941192800732,9642.37644013889
2025-04-24,117497.77966666667,117642.48748916667,70407.67296666667,51595.016256948744,52474.699068297,879.6828113482552,879.6828113482528,0.0,0.0,19839.578203086425,16887.028031702997,2432.0421969135728,31128.21637534753,1121.3214453178684,0.0,32249.5378206654,9642.37644013889,8734.632343246672
2025-04-25,71763.3212,71699.02090916666,69762.96354999999,27172.790612577995,28629.742576803532,1456.9519642255364,1456.9519642255402,0.0,5.684341886080802e-14,21238.677326658155,15389.058291181776,20779.76589132716,9950.746272307464,745.9980210020619,3.0809133022557944e-13,10696.744293309526,8734.632343246672,10750.488280370371
2025-04-26,72100.92436666667,72057.20682916668,72030.73073333333,26671.02782606172,26734.095629895055,63.06780383333535,63.067803833335134,0.0,5.684341886080802e-14,20948.197456430044,17136.986944333337,22852.691484465016,10357.621438507611,57.97311638595164,2.1395862859208138e-13,10415.594554893563,10750.488280370371,10562.769386342594
2025-04-27,117032.52253333334,117354.18995500001,68459.05135,49839.161011548334,52767.60685938118,2928.445847832845,2928.4458478328434,0.0,0.0,19964.581106687237,17219.139071791666,1448.6936411522736,30073.09905063504,3533.754741711765,0.0,33606.8537923468,10562.769386342594,9398.515635925929
2025-04-28,117537.3008,117624.62564500001,60915.33348333332,64029.690904365874,66171.81094690615,2142.1200425402712,2142.1200425402685,0.0,0.0,21393.472548097732,16114.43211075,4270.803192891749,38417.116834848974,2340.300990038516,0.0,40757.41782488749,9398.515635925929,10747.716361713892
2025-04-29,117252.75871666666,117663.39233999999,69819.545,52276.79318144587,52569.24026286254,292.4470814166707,292.44708141666854,0.0,1.1368683772161603e-13,21913.682233078292,17769.87614944785,992.2204625654241,31695.335153937463,345.3977992986772,5.153424353920854e-13,32040.73295323614,10747.716361713892,10725.72353876453
2025-04-30,117682.88071666665,117887.83290499999,69426.02628333334,53015.792620318505,53015.792620318505,0.0,0.0,0.0,224.31022676307327,22183.05250853311,17996.653060398145,796.848965613285,31588.23488934456,0.0,1183.7817502152925,32772.01663955985,10725.72353876453,10694.189618224167
2025-05-01,120364.58391666666,117623.39231916667,69353.20511666666,54846.87792373844,56194.175455239594,1347.2975315011572,1347.2975315011618,0.0,1425.8183965416688,20156.02478054372,17246.24817744342,3698.838448680968,33874.06529594437,1770.0628482346685,8608.157181211202,44252.285325390236,10694.189618224167,9672.11394577639
2025-05-02,74761.02673333333,72079.7651275,60470.70664999999,29422.183992102127,29422.183992102127,0.0,0.0,0.0,1.7053025658242404e-13,18812.60601207197,16348.551541060378,12667.8094377572,12870.994446250374,0.0,5.819060788780916e-13,12870.994446250374,9672.11394577639,8438.402088796309
2025-05-03,74894.84928333333,72503.1454225,66027.67763333333,29399.09152183795,29681.767308874983,282.67578703703475,282.6757870370309,0.0,531.623474083329,19737.075734465012,15488.330646208347,17097.474044701645,12095.4831488734,156.29144265277438,2696.9267423438514,14948.701333870027,8438.402088796309,8992.513976249993
2025-05-04,120670.08423333333,117560.03381166667,68935.4169,60534.65828141391,60534.65828141391,0.0,0.0,0.0,304.2207083333335,18126.239918209892,15116.141929125004,6094.113667329028,37510.624280845564,0.0,1507.2685334187506,39017.89281426431,8992.513976249993,8510.416648055556
2025-05-05,120612.16386666667,118250.81488083334,65536.15706666667,59354.71311865432,59354.71311865432,0.0,0.0,0.0,0.0,19957.747532355963,15839.523373166667,160.48215946502637,37815.04634064642,0.0,0.0,37815.04634064642,8510.416648055556,8872.919012546301
2025-05-06,121017.19009999999,117975.4403225,68147.10773333334,51572.03601076954,55622.28006493621,4050.244054166673,4050.2440541666624,0.0,701.4215691548322,19760.260232341047,16306.640964916673,6.821210263296962e-13,33373.718775615765,4099.299666987745,4139.391987851009,41612.41043045452,8872.919012546301,8538.663260634723
2025-05-07,121160.21501666667,118434.688925,66092.36906666667,55547.60406169753,58569.1104425535,3021.5063808559717,3021.50638085598,0.0,281.09643333332826,20498.04810351286,16882.31337489969,166.62619727366666,35508.34822647155,2377.0501354524968,1790.9614924541313,39676.35985437818,8538.663260634723,8228.780581685525
