日期,时段序号,时段,电价_元每kWh,小区负载_kW,小区负载电量_kWh,决策用负荷预测_kW,决策用负荷预测电量_kWh,光伏实际_kW,光伏0时预报_kW,最终采用预报_kW,计划购电量_kWh,调整购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,实际弃光量_kWh,时段初储电量_kWh,时段末储电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元
2025-02-01,17,2:40-2:50,0.3285,2768.3064,461.38439999999997,3134.8078350000005,522.4679725000001,0.0,0.0,0.0,526.2963041666667,526.2963041666667,64.91190416666672,0.0,0.0,0.0,8315.264423636436,8373.685137386436,172.88833591875002,0.0,0.0
2025-02-01,18,2:50-3:00,0.3772,2861.65,476.94166666666666,3160.796166666667,526.7993611111111,0.0,0.0,0.0,599.9287499999999,599.9287499999999,122.98708333333326,0.0,0.0,0.0,8373.685137386436,8484.373512386435,226.29312449999995,0.0,0.0
2025-02-01,19,3:00-3:10,0.3815,2900.3973,483.39955,3033.0962583333335,505.51604305555554,0.0,0.0,0.0,573.9624458333333,573.9624458333333,90.5628958333333,0.0,0.0,0.0,8484.373512386435,8565.880118636434,218.96667308541666,0.0,0.0
2025-02-01,20,3:10-3:20,0.3822,2919.6115,486.6019166666666,2999.5409350000004,499.92348916666674,0.0,0.0,0.0,576.5676291666667,576.5676291666667,89.96571250000011,0.0,0.0,0.0,8565.880118636434,8646.849259886434,220.3641478675,0.0,0.0
2025-02-01,21,3:20-3:30,0.3962,2993.09,498.84833333333336,3084.491833333333,514.0819722222221,0.0,0.0,0.0,593.1454166666665,593.1454166666665,94.29708333333315,0.0,0.0,0.0,8646.849259886434,8731.716634886434,235.00421408333327,0.0,0.0
2025-02-01,22,3:30-3:40,0.3879,3109.8584,518.3097333333333,3093.6479316666664,515.6079886111111,0.0,0.0,0.0,558.881647811369,558.881647811369,40.57191447803575,0.0,0.0,0.0,8731.716634886434,8768.231357916666,216.79019118603006,0.0,0.0
2025-02-01,23,3:40-3:50,0.3405,3054.8008,509.13346666666666,3093.9866166666666,515.6644361111111,0.0,0.0,0.0,0.0,0.0,0.0,509.13346666666666,0.0,0.0,8768.231357916666,8202.527506064815,0.0,0.0,0.0
2025-02-01,24,3:50-4:00,0.3164,2901.7,483.6166666666666,3129.2328333333335,521.5388055555555,0.0,0.0,0.0,636.3520833333333,636.3520833333333,152.7354166666667,0.0,0.0,0.0,8202.527506064815,8339.989381064815,201.34179916666668,0.0,0.0
2025-02-01,25,4:00-4:10,0.3916,2947.1208,491.1868,3145.8641700000003,524.310695,0.0,0.0,0.0,622.2054583333334,622.2054583333334,131.01865833333335,0.0,0.0,0.0,8339.989381064815,8457.906173564816,243.65565748333336,0.0,0.0
2025-02-01,26,4:10-4:20,0.4109,3027.8717,504.64528333333334,3076.5056366666663,512.7509394444444,0.0,0.0,0.0,0.0,0.0,0.0,504.64528333333334,0.0,0.0,8457.906173564816,7897.189192083334,0.0,0.0,0.0
2025-02-01,27,4:20-4:30,0.361,3033.47,505.57833333333326,3040.5975000000003,506.76625,0.0,0.0,0.0,0.0,0.0,0.0,505.57833333333326,0.0,0.0,7897.189192083334,7335.43548837963,0.0,0.0,0.0
2025-02-01,28,4:30-4:40,0.3799,3019.3858,503.23096666666663,3216.536953333333,536.0894922222221,0.0,0.0,0.0,636.4553499999998,636.4553499999998,133.2243833333332,0.0,0.0,0.0,7335.43548837963,7455.33743337963,241.78938746499995,0.0,0.0
2025-02-01,29,4:40-4:50,0.4094,3017.0819,502.84698333333336,3278.8307866666664,546.4717977777777,0.0014,0.0,0.0,679.8025416666667,679.8025416666667,176.95579166666664,0.0,0.0,0.0,7455.33743337963,7614.59764587963,278.3111605583333,0.0,0.0
2025-02-01,30,4:50-5:00,0.4052,2997.85,499.64166666666665,3168.97,528.1616666666666,0.0,0.0,0.0,658.0574999999999,658.0574999999999,158.41583333333324,0.0,0.0,0.0,7614.59764587963,7757.17189587963,266.64489899999995,0.0,0.0
2025-02-01,31,5:00-5:10,0.3896,2932.7015,488.78358333333335,3144.5194616666668,524.0865769444445,0.0,0.0,0.0,0.0,0.0,0.0,488.78358333333335,0.0,0.0,7757.17189587963,7214.07902550926,0.0,0.0,0.0
2025-02-01,32,5:10-5:20,0.3908,2991.1125,498.51875,3153.1138250000004,525.5189708333334,0.0199,0.0,0.0,0.0,0.0,0.0,498.51543333333336,0.0,0.0,7214.07902550926,6660.172988472223,0.0,0.0,0.0
2025-02-01,33,5:20-5:30,0.3821,3175.34,529.2233333333334,3195.271,532.5451666666667,0.0,0.0,0.0,593.5441666666667,593.5441666666667,64.32083333333333,0.0,0.0,0.0,6660.172988472223,6718.061738472223,226.79322608333334,0.0,0.0
2025-02-01,34,5:30-5:40,0.3475,3284.4619,547.4103166666666,3321.5479133333333,553.5913188888888,0.0,0.0,0.0,607.73125,607.73125,60.320933333333414,0.0,0.0,0.0,6718.061738472223,6772.350578472223,211.186609375,0.0,0.0
2025-02-01,35,5:40-5:50,0.5182,3187.3644,531.2274,3262.8981999999996,543.8163666666666,0.2774,0.0,0.0,672.1411083333332,672.1411083333332,140.95994166666662,0.0,0.0,0.0,6772.350578472223,6899.214525972223,348.30352233833327,0.0,0.0
2025-02-01,36,5:50-6:00,0.8102,3065.9,510.98333333333335,3102.6648333333333,517.1108055555555,0.0,0.0,0.0,0.0,0.0,0.0,510.98333333333335,0.0,0.0,6899.214525972223,6331.455266712964,0.0,0.0,0.0
2025-02-01,37,6:00-6:10,0.8756,3211.1231,535.1871833333332,3187.288806666667,531.2148011111111,0.0,351.8186,346.9466,0.0,0.0,0.0,535.1871833333332,0.0,0.0,6331.455266712964,5736.802840787038,0.0,0.0,0.0
2025-02-01,38,6:10-6:20,0.818,3203.9961,533.9993499999999,3198.7506599999997,533.12511,3.8641,351.8186,346.9466,0.0,0.0,0.0,533.3553333333333,0.0,0.0,5736.802840787038,5144.185803750001,0.0,0.0,0.0
2025-02-01,39,6:20-6:30,0.7708,3027.12,504.52,3062.893,510.48216666666667,0.0,351.8186,346.9466,509.3942111111112,509.3942111111112,4.874211111111208,0.0,0.0,0.0,5144.185803750001,5148.572593750001,392.6410579244445,0.0,0.0
2025-02-01,40,6:30-6:40,0.7715,3117.3221,519.5536833333333,3070.8637349999995,511.8106224999999,0.0,351.8186,346.9466,686.7972208333333,686.7972208333333,167.2435375,0.0,0.0,0.0,5148.572593750001,5299.091777500001,529.8640558729167,0.0,0.0
2025-02-01,41,6:40-6:50,0.8181,3398.49,566.415,3307.96605,551.327675,89.6095,351.8186,346.9466,0.0,0.0,0.0,551.4800833333333,0.0,0.0,5299.091777500001,4686.336129351853,0.0,0.0,0.0
2025-02-01,42,6:50-7:00,0.8678,3652.75,608.7916666666666,3619.429,603.2381666666666,340.5,351.8186,346.9466,0.0,0.0,0.0,552.0416666666666,0.0,0.0,4686.336129351853,4072.9564997222233,0.0,0.0,0.0
2025-02-01,43,7:00-7:10,0.864,3703.2843,617.2140499999999,3741.991526666667,623.6652544444445,615.936,2055.0921,2070.1164,695.0190916666667,695.0190916666667,180.4610416666668,0.0,0.0,0.0,4072.9564997222233,4235.371437222223,600.4964952,0.0,0.0
2025-02-01,44,7:10-7:20,0.8237,3572.3788,595.3964666666666,3715.770311666667,619.2950519444445,884.9275,2055.0921,2070.1164,544.4700069444447,544.4700069444447,96.56145694444473,0.0,0.0,0.0,4235.371437222223,4322.2767484722235,448.4799447201391,0.0,0.0
2025-02-01,45,7:20-7:30,0.7654,3477.22,579.5366666666666,3684.1685,614.0280833333334,1140.675,2055.0921,2070.1164,451.42614861111235,451.42614861111235,62.001981944445674,0.0,0.0,0.0,4322.2767484722235,4378.078532222225,345.5215741469454,0.0,0.0
2025-02-01,46,7:30-7:40,0.7258,3654.0022,609.0003666666667,3738.26063,623.0434383333334,1388.0797,2055.0921,2070.1164,542.6365333333334,542.6365333333334,164.98278333333343,0.0,0.0,0.0,4378.078532222225,4526.563037222225,393.8455958933334,0.0,0.0
2025-02-01,47,7:40-7:50,0.8697,3841.4201,640.2366833333333,3670.739443333333,611.7899072222222,1674.452,2055.0921,2070.1164,0.0,0.0,0.0,361.16134999999997,0.0,0.0,4526.563037222225,4125.272648333336,0.0,0.0,0.0
2025-02-01,48,7:50-8:00,1.0783,3803.65,633.9416666666666,3486.2603333333336,581.0433888888889,2004.1125,2055.0921,2070.1164,0.0,0.0,0.0,299.92291666666665,0.0,0.0,4125.272648333336,3792.024963148151,0.0,0.0,0.0
2025-02-01,49,8:00-8:10,1.0448,3545.4639,590.91065,3410.8186566666673,568.4697761111112,2332.1065,3840.8664,3894.6354,0.0,0.0,0.0,202.22623333333343,0.0,0.0,3792.024963148151,3567.329148333336,0.0,0.0,0.0
2025-02-01,50,8:10-8:20,0.9667,3411.349,568.5581666666667,3409.4670366666664,568.244506111111,2632.5934,3840.8664,3894.6354,0.0,0.0,0.0,129.7926,0.0,0.0,3567.329148333336,3423.115148333336,0.0,0.0,0.0
2025-02-01,51,8:20-8:30,0.9429,3445.37,574.2283333333332,3402.7083333333326,567.1180555555554,2927.6625,3840.8664,3894.6354,0.0,0.0,0.0,86.28458333333327,0.0,0.0,3423.115148333336,3327.2433890740767,0.0,0.0,0.0
2025-02-01,52,8:30-8:40,0.893,3467.1139,577.8523166666666,3404.0749683333333,567.3458280555556,3251.299,3840.8664,3894.6354,0.0,0.0,0.0,35.96915000000001,0.0,0.0,3327.2433890740767,3287.2776668518545,0.0,0.0,0.0
2025-02-01,53,8:40-8:50,0.9266,3894.4802,649.0800333333333,3683.597716666667,613.9329527777778,3519.7566,3840.8664,3894.6354,0.0,0.0,0.0,62.45393333333334,0.0,0.0,3287.2776668518545,3217.8844075925954,0.0,0.0,0.0
2025-02-01,54,8:50-9:00,0.9995,4422.76,737.1266666666667,4114.092666666667,685.6821111111111,3731.7,3840.8664,3894.6354,0.0,0.0,0.0,115.17666666666673,0.0,0.0,3217.8844075925954,3089.9103335185214,0.0,0.0,0.0
2025-02-01,55,9:00-9:10,0.9415,4267.5205,711.2534166666666,4250.021465000001,708.3369108333334,3992.5758,5817.8346,5872.2251,0.0,0.0,0.0,45.824116666666555,0.0,0.0,3089.9103335185214,3038.9946483333365,0.0,0.0,0.0
2025-02-01,56,9:10-9:20,0.8825,4190.1702,698.3616999999999,4211.931253333334,701.9885422222223,4378.3332,5817.8346,5872.2251,0.0,0.0,31.360500000000002,0.0,0.0,0.0,3038.9946483333365,3067.2190983333367,0.0,0.0,0.0
2025-02-01,57,9:20-9:30,0.8929,4418.32,736.3866666666665,4157.562166666667,692.9270277777777,4788.525,5817.8346,5872.2251,0.0,0.0,61.70083333333332,0.0,0.0,0.0,3067.2190983333367,3122.7498483333366,0.0,0.0,0.0
2025-02-01,58,9:30-9:40,0.9059,4399.2754,733.2125666666667,4121.342743333333,686.890457222222,5029.9241,5817.8346,5872.2251,0.0,0.0,105.10811666666666,0.0,0.0,0.0,3122.7498483333366,3217.3471533333363,0.0,0.0,0.0
2025-02-01,59,9:40-9:50,0.8581,4182.7342,697.1223666666666,4083.239471666667,680.5399119444445,5203.9177,5817.8346,5872.2251,0.0,0.0,170.19725000000005,0.0,0.0,0.0,3217.3471533333363,3370.5246783333364,0.0,0.0,0.0
2025-02-01,60,9:50-10:00,0.8084,4071.53,678.5883333333334,4038.214833333333,673.0358055555555,5364.1125,5817.8346,5872.2251,0.0,0.0,215.4304166666666,0.0,0.0,0.0,3370.5246783333364,3564.412053333336,0.0,0.0,0.0
2025-02-01,61,10:00-10:10,0.8605,4268.5932,711.4322,4018.4417633333337,669.7402938888889,5471.099,7046.6046,6798.0513,0.0,0.0,200.41763333333336,0.0,0.0,0.0,3564.412053333336,3744.787923333336,0.0,0.0,0.0
2025-02-01,62,10:10-10:20,0.8292,4240.2423,706.70705,4088.7703050000005,681.4617175000001,5601.7634,7046.6046,6798.0513,0.0,0.0,226.92018333333328,0.0,0.0,0.0,3744.787923333336,3949.016088333336,0.0,0.0,0.0
2025-02-01,63,10:20-10:30,0.7446,4001.96,666.9933333333333,4173.375666666667,695.5626111111111,5755.3125,7046.6046,6798.0513,0.0,0.0,292.22541666666666,0.0,0.0,0.0,3949.016088333336,4212.018963333336,0.0,0.0,0.0
2025-02-01,64,10:30-10:40,0.7982,4072.3226,678.7204333333333,4102.144074999999,683.6906791666665,5878.849,7046.6046,6798.0513,0.0,0.0,301.0877333333334,0.0,0.0,0.0,4212.018963333336,4482.997923333336,0.0,0.0,0.0
2025-02-01,65,10:40-10:50,0.6917,4068.783,678.1305,3927.7232833333337,654.6205472222223,6128.0874,7046.6046,6798.0513,0.0,0.0,343.2174,0.0,0.0,0.0,4482.997923333336,4791.893583333336,0.0,0.0,0.0
2025-02-01,66,10:50-11:00,0.438,3917.55,652.925,3890.802,648.467,6361.65,7046.6046,6798.0513,580.9848833333332,580.9848833333332,833.3333333333333,0.0,0.0,155.00154999999995,4791.893583333336,5541.893583333336,254.47137889999993,0.0,0.0
2025-02-01,67,11:00-11:10,0.3671,3946.1661,657.69435,4155.0996933333345,692.5166155555556,6277.0669,6729.8795,6974.8083,867.6816666666666,867.6816666666666,833.3333333333333,0.0,0.0,422.83179999999993,5541.893583333336,6291.893583333336,318.5259398333333,0.0,0.0
2025-02-01,68,11:10-11:20,0.3419,3936.6103,656.1017166666666,4093.974375,682.3290625,6308.0507,6729.8795,6974.8083,462.9869875000029,462.9869875000029,833.3333333333333,0.0,0.0,24.893720833336374,6291.893583333336,7041.893583333336,158.29525102625098,0.0,0.0
2025-02-01,69,11:20-11:30,0.308,3927.21,654.535,3800.5586666666672,633.4264444444445,6594.375,6729.8795,6974.8083,787.5429999999999,787.5429999999999,833.3333333333333,0.0,0.0,398.73716666666655,7041.893583333336,7791.893583333336,242.56324399999997,0.0,0.0
2025-02-01,70,11:30-11:40,0.3563,4153.2513,692.20855,3990.1414866666664,665.0235811111111,6817.8939,6729.8795,6974.8083,728.7618083333332,728.7618083333332,833.3333333333333,0.0,0.0,339.5355749999999,7791.893583333336,8541.893583333336,259.6578323091666,0.0,0.0
2025-02-01,71,11:40-11:50,0.3499,4080.8969,680.1494833333334,4209.931876666667,701.6553127777778,6770.5009,6729.8795,6974.8083,692.0786583333331,692.0786583333331,833.3333333333333,0.0,0.0,307.0126583333331,8541.893583333336,9291.893583333336,242.15832255083325,0.0,0.0
2025-02-01,72,11:50-12:00,0.2979,3840.2,640.0333333333333,4125.930833333333,687.6551388888888,6603.9375,6729.8795,6974.8083,676.5717500000001,676.5717500000001,833.3333333333333,0.0,0.0,303.8613333333335,9291.893583333336,10041.893583333336,201.550724325,0.0,0.0
2025-02-01,73,12:00-12:10,0.3528,4061.0483,676.8413833333333,3892.017955,648.6696591666666,6632.8992,6041.7638,6292.3136,649.9532458333334,0.0,428.6418166666666,0.0,0.0,0.0,10041.893583333336,10427.671218333337,229.30350513000005,114.65175256500002,0.0
2025-02-01,74,12:10-12:20,0.4214,3978.5628,663.0938,3904.4156883333335,650.7359480555556,6536.8864,6041.7638,6292.3136,629.461370833333,0.0,413.6986462962927,0.0,0.0,12.68862037037411,10427.671218333337,10800.0,265.2550216691665,132.62751083458326,0.0
2025-02-01,75,12:20-12:30,0.4077,3564.13,594.0216666666666,4034.3541666666674,672.3923611111112,6314.475,6041.7638,6292.3136,590.0941,0.0,0.0,0.0,0.0,458.39083333333326,10800.0,10800.0,240.58136457,120.290682285,0.0
2025-02-01,76,12:30-12:40,0.3359,3606.685,601.1141666666666,3816.141398333333,636.0235663888889,6312.5866,6041.7638,6292.3136,592.9484708333333,0.0,0.0,0.0,0.0,450.9835999999999,10800.0,10800.0,199.17139135291666,99.58569567645833,0.0
2025-02-01,77,12:40-12:50,0.4541,3800.0122,633.3353666666667,3731.4553983333335,621.9092330555555,6353.9385,6041.7638,6292.3136,0.0,0.0,0.0,0.0,0.0,425.65438333333327,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,78,12:50-13:00,0.6884,3832.09,638.6816666666666,3851.0991666666673,641.8498611111112,6313.35,6041.7638,6292.3136,0.0,0.0,0.0,0.0,0.0,413.5433333333333,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,79,13:00-13:10,0.7168,3716.2454,619.3742333333332,3759.9072266666662,626.6512044444444,6246.1375,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,421.64868333333334,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,80,13:10-13:20,0.7194,3639.0264,606.5044,3702.2129649999997,617.0354941666666,6175.373,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,422.7244333333331,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,81,13:20-13:30,0.7375,3642.08,607.0133333333333,3797.860833333333,632.9768055555555,6103.6875,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,82,13:30-13:40,0.6413,3637.91,606.3183333333333,3881.8128066666663,646.968801111111,5992.7643,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,392.4757166666667,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,83,13:40-13:50,0.6761,3749.5633,624.9272166666666,3841.2056349999993,640.2009391666666,5691.8061,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,84,13:50-14:00,0.8225,3849.87,641.645,3704.592000000001,617.4320000000001,5251.125,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,85,14:00-14:10,0.8111,3676.3403,612.7233833333332,3587.547578333333,597.9245963888889,4893.7405,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,86,14:10-14:20,0.8061,3619.6065,603.26775,3459.88018,576.6466966666667,4617.2194,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,87,14:20-14:30,0.8727,3664.87,610.8116666666666,3403.624333333335,567.2707222222225,4364.4,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,116.58833333333325,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,88,14:30-14:40,0.8717,3429.7385,571.6230833333333,3548.7312483333335,591.4552080555555,4104.4044,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,89,14:40-14:50,0.7054,3327.5652,554.5942,3627.8778683333335,604.6463113888889,3890.1686,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,93.76723333333325,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,90,14:50-15:00,0.5147,3473.54,578.9233333333333,3528.295333333333,588.0492222222222,3688.35,3272.3774,3634.1271,96.8566211167913,0.0,0.0,0.0,0.0,35.80166666666662,10800.0,10800.0,49.85210288881249,24.926051444406244,0.0
2025-02-01,91,15:00-15:10,0.5575,3562.932,593.8219999999999,3393.1904466666665,565.531741111111,3392.3571,1309.8672,1920.1047,973.1801999999999,0.0,0.0,28.429149999999936,0.0,0.0,10800.0,10768.412055555556,542.5479614999999,271.27398074999996,0.0
2025-02-01,92,15:10-15:20,0.6606,3620.2202,603.3700333333334,3361.9766799999998,560.3294466666666,3032.6158,1309.8672,1920.1047,462.29072499999984,262.39838816413584,35.09771604938174,0.0,0.0,129.3666054480875,10768.412055555556,10800.0,305.3892529349999,66.02443885688588,0.0
2025-02-01,93,15:20-15:30,0.688,3651.93,608.655,3442.661500000001,573.7769166666668,2703.825,1309.8672,1920.1047,477.64208333333335,0.0,0.0,158.01750000000004,0.0,0.0,10800.0,10624.425,328.6177533333333,164.30887666666666,0.0
2025-02-01,94,15:30-15:40,0.6617,3580.7319,596.78865,3531.5704716666655,588.5950786111109,2481.7698,1309.8672,1920.1047,550.6545958333332,345.7136459100627,162.55329591006273,0.0,0.0,0.0,10624.425,10770.722966319056,364.3681460629166,67.80471328211405,0.0
2025-02-01,95,15:40-15:50,0.6465,3420.6657,570.11095,3585.3115483333336,597.5519247222222,2255.8374,1309.8672,1920.1047,617.0346125000001,505.47286249999996,32.5300374232716,0.0,0.0,278.80477507672845,10770.722966319056,10800.0,398.91287698125007,36.06233568750004,0.0
2025-02-01,96,15:50-16:00,0.6667,3292.5,548.75,3495.256333333334,582.5427222222223,1973.5875,1309.8672,1920.1047,642.6308333333333,531.0690833333332,0.0,0.0,0.0,311.2503333333332,10800.0,10800.0,428.44197658333326,37.18910936250002,0.0
2025-02-01,97,16:00-16:10,0.6956,3324.4944,554.0824,3194.9457850000003,532.4909641666667,1687.0443,275.2273,335.9676,556.4636541666666,546.0704541666667,0.0,0.0,0.0,273.1621041666666,10800.0,10800.0,387.0761178383333,3.614754959999993,0.0
2025-02-01,98,16:10-16:20,0.7032,3354.2164,559.0360666666666,3093.56737,515.5945616666667,1442.6491,275.2273,335.9676,598.6701583333332,588.2769583333333,0.0,0.0,0.0,269.68240833333334,10800.0,10800.0,420.98485533999997,3.6542491199999927,0.0
2025-02-01,99,16:20-16:30,0.7041,3378.64,563.1066666666666,3268.0481666666665,544.6746944444444,1214.175,275.2273,335.9676,662.7448333333334,652.3516333333334,0.0,0.0,0.0,291.6074666666668,10800.0,10800.0,466.63863715,3.658926059999992,0.0
2025-02-01,100,16:30-16:40,0.7357,3481.7178,580.2863,3332.2257783333334,555.3709630555555,933.1142,275.2273,335.9676,641.1291610858635,641.1291610858635,0.0,0.0,0.0,216.36189441919691,10800.0,10800.0,471.6787238108698,0.0,0.0
2025-02-01,101,16:40-16:50,0.7466,3196.9081,532.8180166666666,2890.5166200000003,481.75277000000006,640.2688,275.2273,335.9676,722.0512749999999,711.6580749999998,0.0,0.0,0.0,285.55152499999986,10800.0,10800.0,539.083481915,3.8797815600000347,0.0
2025-02-01,102,16:50-17:00,0.7383,2680.68,446.78,2450.5626666666667,408.4271111111111,358.2375,275.2273,335.9676,699.6898333333332,689.2966333333333,0.0,0.0,0.0,302.22288333333324,10800.0,10800.0,516.5810039499999,3.836649779999992,0.0
2025-02-01,103,17:00-17:10,0.7642,2601.2611,433.5435166666667,2580.4325016666667,430.0720836111111,95.3846,0.0,0.0,753.1758749999999,753.1758749999999,0.0,0.0,0.0,335.52979166666654,10800.0,10800.0,575.5770036749999,0.0,0.0
2025-02-01,104,17:10-17:20,0.787,2638.6848,439.7808,2704.996290000001,450.8327150000001,0.0,0.0,0.0,270.6615954166655,270.6615954166655,0.0,169.11920458333452,0.0,0.0,10800.0,10612.089772685184,213.01067559291573,0.0,0.0
2025-02-01,105,17:20-17:30,0.775,2616.82,436.13666666666666,2632.7178333333336,438.78630555555554,0.0,0.0,0.0,770.7033333333334,770.7033333333334,208.78914146090716,0.0,0.0,125.7775252057595,10612.089772685184,10800.0,597.2950833333334,0.0,0.0
2025-02-01,106,17:30-17:40,0.7557,2675.971,445.99516666666665,2635.7854583333337,439.2975763888889,4.1367,0.0,0.0,787.4195916666666,787.4195916666666,0.0,0.0,0.0,342.11387499999995,10800.0,10800.0,595.0529854225,0.0,0.0
