日期,小区负载电量_kWh,决策用负荷预测电量_kWh,光伏实际电量_kWh,计划购电量_kWh,调整购电量_kWh,调整净变化_kWh,上调购电量_kWh,下调购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,实际弃光量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,0:00储电量_kWh,24:00储电量_kWh
2025-03-08,72344.71158333334,74931.93554583333,53281.57206666666,31804.970814998454,32179.894675956788,374.92386095833353,374.9238609583331,0.0,0.0,20344.565285357407,16472.07479093116,9244.26466486388,16858.41222152012,422.34519191709967,0.0,17280.75741343722,10453.715593333334,10461.519026898153
2025-03-09,117692.9865,120456.85971666666,54359.461449999995,74723.80682771472,74723.80682771472,0.0,0.0,0.0,0.0,20309.07228423384,16893.715438438776,7974.92493191967,45947.021317867206,0.0,0.0,45947.021317867206,10461.519026898153,9968.88915110997
2025-03-10,117943.06436666666,120256.41787083333,49900.99291666666,72163.36522539343,73474.50661826904,1311.1413928756083,1311.1413928755962,0.0,14.915037499998334,21783.600614449588,17870.095352953136,1533.8449442725796,43947.99694714487,1582.1697047564728,69.88440820624214,45600.05106010759,9968.88915110997,9718.468200833333
2025-03-11,117499.55295,120501.22767916665,53560.63415,63447.19419937706,67727.86176128608,4280.667561909024,4280.667561909022,0.0,5.684341886080801e-13,18447.93680178692,14687.145244667496,28.15140416666759,38890.7353725345,7472.7845624173315,2.6749944481707642e-12,46363.51993495184,9718.468200833333,10002.561050588785
2025-03-12,118112.23683333333,120591.2062375,55676.70215,72268.21245052924,72268.21245052924,0.0,0.0,0.0,0.0,20777.045747736625,16825.404336404907,5881.036355864197,44507.26522008196,0.0,0.0,44507.26522008196,10002.561050588785,10007.00851643518
2025-03-13,118237.27705,120172.15705833334,50691.65903333333,71836.44835413428,71836.44835413428,0.0,0.0,0.0,69.44095941666149,20035.509970524698,16373.826560958336,698.5878873179023,44303.65826849411,0.0,441.4834488239624,44745.141717318074,10007.00851643518,9845.82686662037
2025-03-14,72108.86895,74685.02734583332,56079.44296666667,31144.984507125002,31174.426958500007,29.442451375005476,29.44245137500144,0.0,14.561491958332908,20742.204442733026,16697.480588416664,11114.838612808642,15953.079335687771,34.288678871326674,89.01440034128888,16076.382414900387,9845.82686662037,9961.054655728243
2025-03-15,72724.98178333332,74081.4165625,51800.85663333333,31613.151065760216,31719.927208260215,106.77614249999897,106.77614249999965,0.0,60.52195416666649,20823.921139248974,16585.515776822085,6617.918649999998,16473.48725299066,114.32550811549959,238.006489272916,16825.819250379078,9961.054655728243,10274.232817916667
2025-03-16,117983.21598333333,119493.13045,54632.16905,69512.36371365983,70574.43482553482,1062.0711118749896,1062.0711118749912,0.0,0.33958333333339397,21057.07355272633,17041.780863375003,3208.4347861834867,42522.08415967917,1320.027605703864,1.544934375000276,43843.65669975804,10274.232817916667,10290.286944953708
2025-03-17,117693.6218,119372.79283333333,59835.490366666665,63684.11609119289,63688.30890831789,4.192817125003785,4.192817125000147,0.0,609.0192221666655,21721.316883847725,17557.689770750007,2275.5695840535036,38501.589781745875,4.8829548237751705,3212.34568835141,41718.81842492106,10290.286944953708,10330.927950694442
2025-03-18,117253.42358333332,119515.7955125,56127.465216666664,71986.86982830186,71986.86982830186,0.0,0.0,0.0,0.0,18950.886830144038,15502.52862713992,7412.553258631086,44339.06544079643,0.0,0.0,44339.06544079643,10330.927950694442,10161.694289890835
2025-03-19,117281.55799999999,119778.30222499999,57816.08755,59286.28994212822,63290.83679128679,4004.5468491585707,4004.546849158576,0.0,3.410605131648481e-13,18811.04779775989,15036.482439806428,50.800983333333875,37016.133439626894,6890.874778481077,1.2739747035084292e-12,43907.00821810797,10161.694289890835,10384.434596978703
2025-03-20,117648.38173333331,119403.90539166666,55439.41991666666,69613.19349317592,70155.34207884259,542.1485856666695,542.1485856666743,0.0,2.2737367544323206e-13,21596.969291782923,17729.631563291663,4079.042533684672,42678.31295021789,654.9591769426219,4.2211922846036033e-13,43333.27212716051,10384.434596978703,10122.116333703705
2025-03-21,72593.53221666666,73744.08509583333,60560.06769999999,29767.877830000005,30192.903379125,425.02554912499545,425.02554912499784,0.0,256.7695208333334,20529.656490380657,16661.536193958327,14548.088086869338,15261.240579143518,512.1906694880348,1023.9084370562504,16797.339685687803,10122.116333703705,10085.989181759265
2025-03-22,71936.92953333333,73249.02394583332,56055.7298,30327.06266116667,30781.820977749994,454.7583165833239,454.7583165833244,0.0,0.0,20721.05729675926,16407.15419452366,10586.718142181066,15656.381470804488,523.9982448600892,0.0,16180.379715664578,10085.989181759265,10504.769421594085
2025-03-23,117739.97726666665,118669.690125,58970.257150000005,72318.53892808681,72318.53892808681,0.0,0.0,0.0,1.1368683772161603e-13,19000.72237893867,15748.86570733333,10296.962139814816,44695.00234215472,0.0,4.889102456218097e-13,44695.00234215472,10504.769421594085,10106.679887824073
2025-03-24,117425.17061666667,118556.10507916666,59426.67353333333,63410.310157126034,63410.310157126034,0.0,0.0,0.0,2.2737367544323206e-13,21430.902095010275,17325.53200362499,1306.442982407419,39190.71516124527,0.0,4.2211922846036033e-13,39190.71516124527,10106.679887824073,10143.90065819445
2025-03-25,118053.16781666665,118496.3336,57103.043099999995,70683.28238499846,70683.28238499846,0.0,0.0,0.0,0.0,19839.40219346706,16021.298350958328,5915.053825823049,44081.74678482443,0.0,0.0,44081.74678482443,10143.90065819445,10197.920020138889
2025-03-26,117704.62779999999,118631.99319583332,62112.07293333333,64628.54583684381,65188.29165159464,559.7458147508296,559.7458147508295,0.0,29.586382874997867,21299.163312757202,17450.811397166668,5776.971252212445,39067.85029536323,653.7654099849169,146.45059544286428,39868.06630079101,10197.920020138889,9977.376560324074
2025-03-27,117952.59836666666,118539.68656666666,59235.60896666667,65113.64222902872,65113.64222902872,0.0,0.0,0.0,0.0,21534.548809053496,17442.718967499997,2304.8229874752315,40317.015170853614,0.0,0.0,40317.015170853614,9977.376560324074,9977.671635694447
2025-03-28,71891.76726666666,72941.96764166666,61069.8865,30533.18589829166,30533.18589829166,0.0,0.0,0.0,0.0,20348.30003650926,16145.070246293728,15508.075341409467,15573.891441865997,0.0,0.0,15573.891441865997,9977.671635694447,10352.174728226415
2025-03-29,72118.27746666667,72312.69576249999,64411.06828333333,28397.737732762886,28942.45157908234,544.7138463194533,544.7138463194501,0.0,381.15910833333146,20638.56783611111,17039.331215362105,18017.16488333333,14327.916723350994,778.8039074562355,1729.3306320208221,16836.051262828052,10352.174728226415,9994.295541435185
2025-03-30,117994.70585,117819.14920833334,62649.086149999996,67146.64707760504,67146.64707760504,0.0,0.0,0.0,0.0,20301.774311574067,16160.644924999999,7659.897991030979,40770.07171214395,0.0,0.0,40770.07171214395,9994.295541435185,10309.620282962962
2025-03-31,117075.66561666667,117755.15059583333,60124.27613333333,57339.514590356994,60495.60776770036,3156.0931773433695,3156.093177343371,0.0,1.1368683772161603e-13,19083.266039870374,15577.29515133667,38.24739583333337,35010.92977843198,5389.057819001582,4.599769454216585e-13,40399.98759743356,10309.620282962962,10176.453995138889
2025-04-01,117967.1463,117736.29233333333,57758.29478333333,65866.4630478289,66503.52373332891,637.0606855000078,637.0606855000015,0.0,1.1368683772161603e-13,20219.361664114705,16427.715939807913,2503.026492355447,39442.39907723595,801.2379725249135,5.325091478880495e-13,40243.63704976086,10176.453995138889,10120.861781944443
2025-04-02,117986.62945,117792.96661666667,57551.29404999999,62486.94444395708,63864.06418008208,1377.1197361250015,1377.1197361250013,0.0,18.874155592077386,18112.308577217085,14760.01142070959,95.30577916666664,38719.47377966567,2734.140492179471,92.22964687485317,41545.84391872,10120.861781944443,10021.9268117625
2025-04-03,117884.45609999998,117877.96392499999,62020.92583333333,64809.73457887632,64809.73457887632,0.0,0.0,0.0,0.0,19509.84132160493,15711.04571216958,5147.408702774306,40391.97311237447,0.0,0.0,40391.97311237447,10021.9268117625,10124.06654324074
2025-04-04,71735.75181666667,72068.63247083333,65304.949566666655,28888.581538334874,28888.581538334874,0.0,0.0,0.0,5.684341886080802e-14,20728.741052932095,16619.137999165123,18348.176234567905,14355.100794156768,0.0,2.6625457394402475e-13,14355.100794156768,10124.06654324074,10314.224602918384
2025-04-05,72602.74256666665,72281.22509166667,60558.62758333332,27991.229503081784,28768.702702331782,777.4731992499983,777.473199250001,0.0,135.36810795833355,20919.6303625,17072.279085543218,13012.60455,14109.85363510508,972.8107586916012,581.1458141879593,15663.810207984641,10314.224602918384,10172.69294523148
2025-04-06,117205.43058333333,117852.7214,62795.354316666664,63253.20550592336,63253.20550592336,0.0,0.0,0.0,0.0,21891.006773559668,17461.29403846964,4413.416504166671,38184.991385578556,0.0,0.0,38184.991385578556,10172.69294523148,10473.161220913353
2025-04-07,117015.14203333334,117534.38059999999,63772.422750000005,57903.66198530353,57903.66198530353,0.0,0.0,0.0,0.0,20613.644294201215,16967.46526208333,1014.763669852318,35073.110816951346,0.0,0.0,35073.110816951346,10473.161220913353,10172.701905601853
2025-04-08,117713.29026666666,117693.3226625,63360.09664999999,67075.13223551544,67075.13223551544,0.0,0.0,0.0,0.0,20311.30598626542,16620.20828824999,9030.840920833349,41010.37726113567,0.0,0.0,41010.37726113567,10172.701905601853,9985.979195185188
2025-04-09,117677.52253333332,117771.26302083333,58543.21151666666,65757.5146286343,66248.59719130347,491.08256266918033,491.08256266919363,0.0,3.410605131648481e-13,20779.897449588476,16939.52029881996,3273.9090238683075,39849.832288081816,599.300563085259,1.6869421415321994e-12,40449.13285116707,9985.979195185188,9866.197678903749
2025-04-10,117668.70068333333,117930.67831249998,63208.06278333333,64060.86242801089,64118.35283146923,57.49040345833782,57.49040345833674,0.0,0.0,21502.22115162958,17236.275298599274,5391.769078438931,39215.72407053235,69.78185171772914,0.0,39285.50592225008,9866.197678903749,10066.779716926729
2025-04-11,72091.99675,72082.48006249999,66775.34658333333,27157.918197811723,28066.244927478394,908.3267296666709,908.3267296666688,0.0,255.39418333333333,20504.479391666668,16617.659626688273,19118.169179166667,13468.857425830614,1152.433634480053,1109.6428655016666,15730.933925812333,10066.779716926729,10056.744917550866
2025-04-12,71957.17576666665,72345.73283749999,62932.01521666667,29068.334106818194,29068.334106818194,0.0,0.0,0.0,1.1368683772161603e-13,20317.527483088248,15989.029935018516,15714.676008748462,14714.773506990696,0.0,5.129550117999315e-13,14714.773506990696,10056.744917550866,10576.930835643052
2025-04-13,117283.06219999999,117730.83242083332,63006.703716666656,59767.06096622479,59767.06096622479,0.0,0.0,0.0,0.0,20080.439668826,16424.44271357832,1834.705527643779,36037.4185569355,0.0,0.0,36037.4185569355,10576.930835643052,10399.945744721654
2025-04-14,117901.37268333332,117302.40001666665,65373.34088333332,63569.21011565443,63569.21011565443,0.0,0.0,0.0,1.1368683772161603e-13,18335.991811677595,15146.755881671299,7851.942385648135,38914.39920787595,0.0,4.798721420229413e-13,38914.39920787595,10399.945744721654,10072.609617818931
2025-04-15,117056.90516666666,117746.75699166665,66917.47633333332,54860.320300132444,55356.48279565739,496.1624955249499,496.1624955249467,0.0,59.430490333332045,20821.95817247664,16865.401286743116,1319.9275669238712,32828.92513492515,957.8114421940804,265.8897570889091,34052.62633420814,10072.609617818931,10073.03721
2025-04-16,117924.88506666665,117662.58444583332,62145.29311666667,61371.35392643641,62146.58906984496,775.2351434085504,775.2351434085546,0.0,2.2737367544323206e-13,20429.801922427978,16717.581643889614,2654.776841306597,36198.55743632626,1227.310763713977,1.1095835361629724e-12,37425.86820004023,10073.03721,9884.768224752283
2025-04-17,117487.04263333333,117788.53422083333,64618.700283333324,56187.39152268316,57491.67533737038,1304.2838146872236,1304.2838146872286,0.0,9.659947874999261,21678.555798615555,17286.23615087016,240.67328749999933,34208.52431955622,1668.883017295475,49.00974554380861,35926.41708239551,9884.768224752283,10188.539386983886
2025-04-18,71490.16935,72078.2620125,65136.05216666666,27264.82522575617,27772.9180758395,508.09285008333245,508.0928500833334,0.0,1.1368683772161603e-13,20830.662743569956,16435.138119993826,17023.276268930036,13407.526046760982,645.9011135063502,5.715605766454246e-13,14053.427160267333,10188.539386983886,10674.871278425928
2025-04-19,71905.41535,72153.78133333333,65120.736099999995,26887.812470072087,27074.38391578041,186.57144570832315,186.5714457083231,0.0,1.7053025658242404e-13,20508.118584511387,16940.339307208338,16721.925388477364,13062.58127934026,227.28297293696144,7.373728294624016e-13,13289.864252277222,10674.871278425928,10309.578774254684
2025-04-20,117197.81635000001,117555.793975,65240.07146666667,59092.22473525867,59100.29891442534,8.074179166666,8.074179166666681,0.0,5.684341886080801e-13,19945.60724079726,16040.165375291668,3237.1121655864167,35390.91626240032,9.403189057500017,2.2246808839554433e-12,35400.31945145782,10309.578774254684,10438.219318425927
2025-04-21,118481.63788333331,117354.33773749998,69964.7275,59796.408280770054,59808.248094978386,11.839814208331518,11.839814208331632,0.0,233.77279091666196,20900.284689248965,17347.114839750004,7971.940653062759,35552.22397824052,13.788647627023018,1231.6242868128916,36797.636912680435,10438.219318425927,9973.90349458333
2025-04-22,117811.00101666666,117697.62738749999,65658.0717,53721.44612966506,55854.788237225344,2133.342107560282,2133.342107560279,0.0,0.0,18746.218378617217,15067.512495558538,23.153037500000437,32407.319508846515,3973.6217385366035,0.0,36380.94124738312,9973.90349458333,10103.819484718224
2025-04-23,118030.51476666666,117823.41621249999,66630.59805,52979.58406337859,55124.52885133804,2144.9447879594445,2144.944787959437,0.0,0.0,18392.52499311007,14696.53396260537,28.621104166666896,31788.637429311682,3592.0204620244613,0.0,35380.657891336145,10103.819484718224,10327.609797844649
2025-04-24,117497.77966666667,117748.19944583334,70407.67296666667,52386.68071088026,52744.43882303253,357.75811215226713,357.75811215226184,0.0,0.0,20597.184988683126,16829.535669817258,1886.6828041666647,31760.671062303874,549.7296225166207,0.0,32310.400684820495,10327.609797844649,10165.592210084726
2025-04-25,71763.3212,71802.42129583334,69762.96354999999,26716.858360548744,26880.006814923745,163.14845437500117,163.14845437500196,0.0,5.684341886080802e-14,20667.296623868315,16585.79639361792,20798.14893467335,13000.894691771278,197.13576777037738,3.5700509215530474e-13,13198.030459541656,10165.592210084726,10337.496511990741
2025-04-26,72100.92436666667,72145.9027875,72030.73073333333,26525.049097166666,26590.694796708332,65.64569954166654,65.64569954166805,0.0,5.684341886080802e-14,20567.02563316461,16881.870478791665,22835.346009002056,12939.790828602332,81.37558907078923,2.6625457394402475e-13,13021.166417673121,10337.496511990741,10090.185716514818
2025-04-27,117032.52253333334,117420.25374583332,68459.05135,51242.52472663665,54230.63697592318,2988.1122492865325,2988.1122492865306,0.0,0.0,20675.699525668726,16723.62673282167,1705.0929997428007,31255.15008120434,3863.9347247986066,0.0,35119.084806002946,10090.185716514818,10116.507808703705
2025-04-28,117537.3008,117618.45455416666,60915.33348333332,62165.803247725446,64279.835745307755,2114.0324975823096,2114.0324975823078,0.0,0.0,19884.24958395062,16035.052685625002,3808.671530315468,37053.96454287868,2457.6941792436764,0.0,39511.65872212236,10116.507808703705,10195.607228009258
2025-04-29,117252.75871666666,117637.08568749999,69819.545,52321.06554574279,53210.019855768216,888.9543100254232,888.9543100254131,0.0,1.1368683772161603e-13,20034.246950585904,16136.548740599585,1879.1079291152269,32224.546129520277,1148.6869833251849,5.129550117999315e-13,33373.23311284546,10195.607228009258,10296.930882870372
2025-04-30,117682.88071666665,117904.88795416665,69426.02628333334,52036.08397643,52652.26026809667,616.176291666663,616.1762916666668,0.0,0.0,20411.90441333487,16650.76914254166,634.2705639701298,31955.96561165781,716.0364563493752,0.0,32672.002068007187,10296.930882870372,10166.790252047693
2025-05-01,120364.58391666666,117634.49477083332,69353.20511666666,54676.04004421501,56241.18736006995,1565.1473158549343,1565.147315854937,0.0,1424.001600708334,18393.637498932676,15770.242724395062,4030.4153862406656,33335.47040857724,2016.6021325559732,8948.3489483864,44300.421489519606,10166.790252047693,9198.572085092594
2025-05-02,74761.02673333333,71770.30977916665,60470.70664999999,29674.868159023157,29674.868159023157,0.0,0.0,0.0,1.7053025658242404e-13,17974.430089248963,15260.153355791661,12670.271342232518,15779.313054847133,0.0,7.715641459071775e-13,15779.313054847133,9198.572085092594,8419.833214537044
2025-05-03,74894.84928333333,72141.56451249999,66027.67763333333,29414.397122568735,29414.397122568735,0.0,0.0,0.0,254.62571858333155,18589.128646866586,14895.30732870834,17108.029872993822,15083.316698638839,0.0,1366.4092008778816,16449.72589951672,8419.833214537044,8599.707520374368
2025-05-04,120670.08423333333,117179.70791666667,68935.4169,60613.21968130934,60613.21968130934,0.0,0.0,0.0,304.22070833333623,17713.839582646797,14353.504162500001,5822.437636162547,36588.364238964874,0.0,1437.3207813230551,38025.68502028793,8599.707520374368,8593.825186423146
2025-05-05,120612.16386666667,117733.86335,65536.15706666667,59315.73616046553,59315.73616046553,0.0,0.0,0.0,0.0,19683.701396978402,15668.782766708337,224.81073019546943,36922.85816844527,0.0,0.0,36922.85816844527,8593.825186423146,8899.397814027776
2025-05-06,121017.19009999999,117458.48879166666,68147.10773333334,51626.163776375906,55189.22103251756,3563.0572561416557,3563.0572561416566,0.0,981.9170503053523,19028.336206822918,15727.280490666672,4.547473508864641e-13,32269.464978632976,4557.4722932359955,6358.846359064652,43185.78363093362,8899.397814027776,8550.144299427666
2025-05-07,121160.21501666667,117828.95077083333,66092.36906666667,57398.88744136605,58472.951090532726,1074.0636491666737,1074.06364916667,0.0,492.18197960802513,19858.78703408398,16101.62093477656,140.12102083333355,35461.20081002425,1256.6745626488796,3314.25030048952,40032.12567316265,8550.144299427666,8532.362702573735
