日期,时段序号,时段,电价_元每kWh,小区负载_kW,小区负载电量_kWh,决策用负荷预测_kW,决策用负荷预测电量_kWh,光伏实际_kW,光伏0时预报_kW,最终采用预报_kW,计划购电量_kWh,调整购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,实际弃光量_kWh,时段初储电量_kWh,时段末储电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元
2025-02-01,11,1:40-1:50,0.4333,2688.1558,448.02596666666665,2999.5692,499.92819999999995,0.0,0.0,0.0,553.011625,553.011625,104.98565833333333,0.0,0.0,0.0,2707.388147145932,2801.875239645932,239.6199371125,0.0,0.0
2025-02-01,12,1:50-2:00,0.4311,2384.42,397.4033333333333,3009.2025,501.53374999999994,0.0,0.0,0.0,565.0241666666666,565.0241666666666,167.62083333333328,0.0,0.0,0.0,2801.875239645932,2952.733989645932,243.58191824999994,0.0,0.0
2025-02-01,13,2:00-2:10,0.4293,2604.5438,434.0906333333333,2975.48065,495.91344166666664,0.0,0.0,0.0,1189.6789666666666,1189.6789666666666,755.5883333333334,0.0,0.0,0.0,2952.733989645932,3632.763489645932,510.72918039,0.0,0.0
2025-02-01,14,2:10-2:20,0.4324,2943.3655,490.5609166666666,2996.1562249999997,499.3593708333333,0.0,0.0,0.0,624.86805,624.86805,134.3071333333334,0.0,0.0,0.0,3632.763489645932,3753.639909645932,270.19294482000004,0.0,0.0
2025-02-01,15,2:20-2:30,0.4367,3019.32,503.22,3050.705,508.4508333333333,0.0,0.0,0.0,601.275,601.275,98.05499999999995,0.0,0.0,0.0,3753.639909645932,3841.889409645932,262.57679249999995,0.0,0.0
2025-02-01,16,2:30-2:40,0.4348,2844.4369,474.07281666666665,3042.7092000000002,507.1182,0.0,0.0,0.0,611.6014458333334,611.6014458333334,137.52862916666675,0.0,0.0,0.0,3841.889409645932,3965.6651758959324,265.92430864833335,0.0,0.0
2025-02-01,17,2:40-2:50,0.4335,2768.3064,461.38439999999997,3067.102525,511.18375416666663,0.0,0.0,0.0,619.2133875000001,619.2133875000001,157.8289875000001,0.0,0.0,0.0,3965.6651758959324,4107.711264645933,268.42900348125005,0.0,0.0
2025-02-01,18,2:50-3:00,0.4357,2861.65,476.94166666666666,3124.575,520.7624999999999,0.0,0.0,0.0,599.9287499999999,599.9287499999999,122.98708333333326,0.0,0.0,0.0,4107.711264645933,4218.399639645932,261.38895637499996,0.0,0.0
2025-02-01,19,3:00-3:10,0.4374,2900.3973,483.39955,3118.96125,519.826875,0.0,0.0,0.0,573.9624458333333,573.9624458333333,90.5628958333333,0.0,0.0,0.0,4218.399639645932,4299.906245895932,251.0511738075,0.0,0.0
2025-02-01,20,3:10-3:20,0.4371,2919.6115,486.6019166666666,3133.8356750000003,522.3059458333333,0.0,0.0,0.0,576.5676291666667,576.5676291666667,89.96571250000011,0.0,0.0,0.0,4299.906245895932,4380.875387145932,252.01771070875003,0.0,0.0
2025-02-01,21,3:20-3:30,0.4356,2993.09,498.84833333333336,3147.5199999999995,524.5866666666666,0.0,0.0,0.0,593.1454166666665,593.1454166666665,94.29708333333315,0.0,0.0,0.0,4380.875387145932,4465.742762145932,258.37414349999995,0.0,0.0
2025-02-01,22,3:30-3:40,0.4353,3109.8584,518.3097333333333,3069.43325,511.5722083333333,0.0,0.0,0.0,581.5944708333334,581.5944708333334,63.28473750000012,0.0,0.0,0.0,4465.742762145932,4522.699025895932,253.16807315375004,0.0,0.0
2025-02-01,23,3:40-3:50,0.436,3054.8008,509.13346666666666,3124.505075,520.7508458333333,0.0,0.0,0.0,598.5524999999999,598.5524999999999,89.41903333333323,0.0,0.0,0.0,4522.699025895932,4603.176155895932,260.96888999999993,0.0,0.0
2025-02-01,24,3:50-4:00,0.4378,2901.7,483.6166666666666,3255.7149999999997,542.6191666666666,0.0,0.0,0.0,636.3520833333333,636.3520833333333,152.7354166666667,0.0,0.0,0.0,4603.176155895932,4740.638030895932,278.59494208333336,0.0,0.0
2025-02-01,25,4:00-4:10,0.4401,2947.1208,491.1868,3175.8302,529.3050333333333,0.0,0.0,0.0,622.2054583333334,622.2054583333334,131.01865833333335,0.0,0.0,0.0,4740.638030895932,4858.5548233959325,273.8326222125,0.0,0.0
2025-02-01,26,4:10-4:20,0.4389,3027.8717,504.64528333333334,3115.5409249999993,519.2568208333332,0.0,0.0,0.0,581.5293249999999,581.5293249999999,76.88404166666652,0.0,0.0,0.0,4858.5548233959325,4927.7504608959325,255.23322074249995,0.0,0.0
2025-02-01,27,4:20-4:30,0.4364,3033.47,505.57833333333326,3183.93,530.655,0.0,0.0,0.0,574.1129166666666,574.1129166666666,68.53458333333333,0.0,0.0,0.0,4927.7504608959325,4989.431585895933,250.5428768333333,0.0,0.0
2025-02-01,28,4:30-4:40,0.4393,3019.3858,503.23096666666663,3257.8270749999997,542.9711791666666,0.0,0.0,0.0,636.4553499999998,636.4553499999998,133.2243833333332,0.0,0.0,0.0,4989.431585895933,5109.333530895932,279.59483525499996,0.0,0.0
2025-02-01,29,4:40-4:50,0.4422,3017.0819,502.84698333333336,3305.423325,550.9038875,0.0014,0.0,0.0,679.8025416666667,679.8025416666667,176.95579166666664,0.0,0.0,0.0,5109.333530895932,5268.5937433959325,300.608683925,0.0,0.0
2025-02-01,30,4:50-5:00,0.4395,2997.85,499.64166666666665,3322.52,553.7533333333333,0.0,0.0,0.0,658.0574999999999,658.0574999999999,158.41583333333324,0.0,0.0,0.0,5268.5937433959325,5411.167993395932,289.21627125,0.0,0.0
2025-02-01,31,5:00-5:10,0.4333,2932.7015,488.78358333333335,3315.3718,552.5619666666666,0.0,0.0,0.0,605.9166041666666,605.9166041666666,117.13302083333326,0.0,0.0,0.0,5411.167993395932,5516.5877121459325,262.54366458541665,0.0,0.0
2025-02-01,32,5:10-5:20,0.4439,2991.1125,498.51875,3322.605525,553.7675875,0.0199,0.0,0.0,582.4182958333333,582.4182958333333,83.90286249999997,0.0,0.0,0.0,5516.5877121459325,5592.100288395933,258.5354815204167,0.0,0.0
2025-02-01,33,5:20-5:30,0.4301,3175.34,529.2233333333334,3355.0775,559.1795833333333,0.0,0.0,0.0,1017.9892401567814,1017.9892401567814,488.76590682344806,0.0,0.0,0.0,5592.100288395933,6031.989604537036,437.83717219143165,0.0,0.0
2025-02-01,34,5:30-5:40,0.3713,3284.4619,547.4103166666666,3380.166825,563.3611374999999,0.0,0.0,0.0,1329.0633541666666,1329.0633541666666,781.6530375,0.0,0.0,0.0,6031.989604537036,6735.477338287036,493.48122340208334,0.0,0.0
2025-02-01,35,5:40-5:50,0.5708,3187.3644,531.2274,3339.9429999999998,556.6571666666666,0.2774,0.0,0.0,672.1411083333332,672.1411083333332,140.95994166666662,0.0,0.0,0.0,6735.477338287036,6862.341285787036,383.6581446366666,0.0,0.0
2025-02-01,36,5:50-6:00,0.9099,3065.9,510.98333333333335,3289.555,548.2591666666666,0.0,0.0,0.0,0.0,0.0,0.0,510.98333333333335,0.0,0.0,6862.341285787036,6294.582026527777,0.0,0.0,0.0
2025-02-01,37,6:00-6:10,0.9368,3211.1231,535.1871833333332,3339.5326,556.5887666666666,0.0,351.8186,346.9466,0.0,0.0,0.0,535.1871833333332,0.0,0.0,6294.582026527777,5699.929600601851,0.0,0.0,0.0
2025-02-01,38,6:10-6:20,0.8758,3203.9961,533.9993499999999,3353.6643499999996,558.9440583333333,3.8641,351.8186,346.9466,0.0,0.0,0.0,533.3553333333333,0.0,0.0,5699.929600601851,5107.312563564814,0.0,0.0,0.0
2025-02-01,39,6:20-6:30,0.8759,3027.12,504.52,3309.9175,551.6529166666667,0.0,351.8186,346.9466,0.0,0.0,0.0,504.52,0.0,0.0,5107.312563564814,4546.734785787036,0.0,0.0,0.0
2025-02-01,40,6:30-6:40,0.8601,3117.3221,519.5536833333333,3351.236825,558.5394708333333,0.0,351.8186,346.9466,0.0,0.0,0.0,519.5536833333333,0.0,0.0,4546.734785787036,3969.4529154166657,0.0,0.0,0.0
2025-02-01,41,6:40-6:50,0.8442,3398.49,566.415,3563.327725,593.8879541666666,89.6095,351.8186,346.9466,267.7143750000017,267.7143750000017,0.0,283.76570833333153,0.0,0.0,3969.4529154166657,3654.1576839351865,226.00447537500145,0.0,0.0
2025-02-01,42,6:50-7:00,0.8334,3652.75,608.7916666666666,3823.125,637.1875,340.5,351.8186,346.9466,687.6969333333333,687.6969333333333,135.65526666666665,0.0,0.0,0.0,3654.1576839351865,3776.2474239351864,573.12662424,0.0,0.0
2025-02-01,43,7:00-7:10,0.8092,3703.2843,617.2140499999999,3897.27295,649.5454916666666,615.936,2055.0921,2070.1164,695.0190916666667,695.0190916666667,180.4610416666668,0.0,0.0,0.0,3776.2474239351864,3938.6623614351865,562.4094489766667,0.0,0.0
2025-02-01,44,7:10-7:20,0.7972,3572.3788,595.3964666666666,3877.422675,646.2371125,884.9275,2055.0921,2070.1164,660.5337625000001,660.5337625000001,212.62521250000015,0.0,0.0,0.0,3938.6623614351865,4130.025052685187,526.577515465,0.0,0.0
2025-02-01,45,7:20-7:30,0.7644,3477.22,579.5366666666666,3850.1925,641.69875,1140.675,2055.0921,2070.1164,576.1425166666667,576.1425166666667,186.71835,0.0,0.0,0.0,4130.025052685187,4298.071567685187,440.40333974,0.0,0.0
2025-02-01,46,7:30-7:40,0.6899,3654.0022,609.0003666666667,3819.437225,636.5728708333334,1388.0797,2055.0921,2070.1164,542.6365333333334,542.6365333333334,164.98278333333343,0.0,0.0,0.0,4298.071567685187,4446.556072685187,374.36494434666673,0.0,0.0
2025-02-01,47,7:40-7:50,0.86,3841.4201,640.2366833333333,3809.747225,634.9578708333333,1674.452,2055.0921,2070.1164,0.0,0.0,0.0,361.16134999999997,0.0,0.0,4446.556072685187,4045.2656837962986,0.0,0.0,0.0
2025-02-01,48,7:50-8:00,1.1617,3803.65,633.9416666666666,3810.6749999999997,635.1125,2004.1125,2055.0921,2070.1164,0.0,0.0,0.0,299.92291666666665,0.0,0.0,4045.2656837962986,3712.0179986111134,0.0,0.0,0.0
2025-02-01,49,8:00-8:10,1.1683,3545.4639,590.91065,3793.8012000000003,632.3002,2332.1065,3840.8664,3894.6354,0.0,0.0,0.0,202.22623333333343,0.0,0.0,3712.0179986111134,3487.3221837962983,0.0,0.0,0.0
2025-02-01,50,8:10-8:20,1.0956,3411.349,568.5581666666667,3818.4176999999995,636.4029499999999,2632.5934,3840.8664,3894.6354,0.0,0.0,0.0,129.7926,0.0,0.0,3487.3221837962983,3343.1081837962984,0.0,0.0,0.0
2025-02-01,51,8:20-8:30,1.0849,3445.37,574.2283333333332,3848.4649999999997,641.4108333333332,2927.6625,3840.8664,3894.6354,0.0,0.0,0.0,86.28458333333327,0.0,0.0,3343.1081837962984,3247.236424537039,0.0,0.0,0.0
2025-02-01,52,8:30-8:40,1.061,3467.1139,577.8523166666666,3820.204675,636.7007791666666,3251.299,3840.8664,3894.6354,0.0,0.0,0.0,35.96915000000001,0.0,0.0,3247.236424537039,3207.270702314817,0.0,0.0,0.0
2025-02-01,53,8:40-8:50,1.043,3894.4802,649.0800333333333,4011.773175,668.6288625,3519.7566,3840.8664,3894.6354,0.0,0.0,0.0,62.45393333333334,0.0,0.0,3207.270702314817,3137.8774430555577,0.0,0.0,0.0
2025-02-01,54,8:50-9:00,1.036,4422.76,737.1266666666667,4370.9375,728.4895833333333,3731.7,3840.8664,3894.6354,0.0,0.0,0.0,115.17666666666673,0.0,0.0,3137.8774430555577,3009.9033689814837,0.0,0.0,0.0
2025-02-01,55,9:00-9:10,1.0147,4267.5205,711.2534166666666,4521.69225,753.615375,3992.5758,5817.8346,5872.2251,0.0,0.0,0.0,45.824116666666555,0.0,0.0,3009.9033689814837,2958.987683796299,0.0,0.0,0.0
2025-02-01,56,9:10-9:20,0.9922,4190.1702,698.3616999999999,4464.92705,744.1545083333333,4378.3332,5817.8346,5872.2251,0.0,0.0,31.360500000000002,0.0,0.0,0.0,2958.987683796299,2987.212133796299,0.0,0.0,0.0
2025-02-01,57,9:20-9:30,0.97,4418.32,736.3866666666665,4378.97,729.8283333333333,4788.525,5817.8346,5872.2251,0.0,0.0,61.70083333333332,0.0,0.0,0.0,2987.212133796299,3042.742883796299,0.0,0.0,0.0
2025-02-01,58,9:30-9:40,0.9422,4399.2754,733.2125666666667,4434.07825,739.0130416666666,5029.9241,5817.8346,5872.2251,0.0,0.0,105.10811666666666,0.0,0.0,0.0,3042.742883796299,3137.3401887962987,0.0,0.0,0.0
2025-02-01,59,9:40-9:50,0.9569,4182.7342,697.1223666666666,4461.909625,743.6516041666666,5203.9177,5817.8346,5872.2251,0.0,0.0,170.19725000000005,0.0,0.0,0.0,3137.3401887962987,3290.5177137962987,0.0,0.0,0.0
2025-02-01,60,9:50-10:00,0.9977,4071.53,678.5883333333334,4395.3625,732.5604166666666,5364.1125,5817.8346,5872.2251,0.0,0.0,215.4304166666666,0.0,0.0,0.0,3290.5177137962987,3484.4050887962985,0.0,0.0,0.0
2025-02-01,61,10:00-10:10,0.9919,4268.5932,711.4322,4340.908525,723.4847541666666,5471.099,7046.6046,6798.0513,0.0,0.0,200.41763333333336,0.0,0.0,0.0,3484.4050887962985,3664.7809587962984,0.0,0.0,0.0
2025-02-01,62,10:10-10:20,0.9588,4240.2423,706.70705,4349.10885,724.8514749999999,5601.7634,7046.6046,6798.0513,0.0,0.0,226.92018333333328,0.0,0.0,0.0,3664.7809587962984,3869.0091237962984,0.0,0.0,0.0
2025-02-01,63,10:20-10:30,0.9549,4001.96,666.9933333333333,4381.9775,730.3295833333333,5755.3125,7046.6046,6798.0513,0.0,0.0,292.22541666666666,0.0,0.0,0.0,3869.0091237962984,4132.011998796298,0.0,0.0,0.0
2025-02-01,64,10:30-10:40,0.9839,4072.3226,678.7204333333333,4354.606699999999,725.7677833333332,5878.849,7046.6046,6798.0513,0.0,0.0,301.0877333333334,0.0,0.0,0.0,4132.011998796298,4402.990958796298,0.0,0.0,0.0
2025-02-01,65,10:40-10:50,0.799,4068.783,678.1305,4286.16435,714.360725,6128.0874,7046.6046,6798.0513,0.0,0.0,343.2174,0.0,0.0,0.0,4402.990958796298,4711.8866187962985,0.0,0.0,0.0
2025-02-01,66,10:50-11:00,0.5025,3917.55,652.925,4261.1775,710.19625,6361.65,7046.6046,6798.0513,0.0,0.0,407.3499999999999,0.0,0.0,0.0,4711.8866187962985,5078.501618796298,0.0,0.0,0.0
2025-02-01,67,11:00-11:10,0.4662,3946.1661,657.69435,4333.336025,722.2226708333333,6277.0669,6729.8795,6974.8083,0.0,0.0,388.4834666666666,0.0,0.0,0.0,5078.501618796298,5428.136738796298,0.0,0.0,0.0
2025-02-01,68,11:10-11:20,0.5007,3936.6103,656.1017166666666,4293.762875,715.6271458333333,6308.0507,6729.8795,6974.8083,0.0,0.0,395.24006666666673,0.0,0.0,0.0,5428.136738796298,5783.852798796298,0.0,0.0,0.0
2025-02-01,69,11:20-11:30,0.4827,3927.21,654.535,4207.7425,701.2904166666666,6594.375,6729.8795,6974.8083,234.78041666666684,234.78041666666684,679.3079166666669,0.0,0.0,0.0,5783.852798796298,6395.229923796298,113.32850712500009,0.0,0.0
2025-02-01,70,11:30-11:40,0.4785,4153.2513,692.20855,4335.8363,722.6393833333333,6817.8939,6729.8795,6974.8083,278.32737499999996,278.32737499999996,722.434475,0.0,0.0,0.0,6395.229923796298,7045.420951296298,133.17964893749996,0.0,0.0
2025-02-01,71,11:40-11:50,0.4662,4080.8969,680.1494833333334,4374.368,729.0613333333333,6770.5009,6729.8795,6974.8083,341.34966666666685,341.34966666666685,789.6170000000001,0.0,0.0,0.0,7045.420951296298,7756.076251296298,159.13721460000008,0.0,0.0
2025-02-01,72,11:50-12:00,0.4432,3840.2,640.0333333333333,4228.8675,704.81125,6603.9375,6729.8795,6974.8083,347.6170833333334,347.6170833333334,808.2400000000001,0.0,0.0,0.0,7756.076251296298,8483.492251296298,154.06389133333337,0.0,0.0
2025-02-01,73,12:00-12:10,0.4411,4061.0483,676.8413833333333,4121.64,686.9399999999999,6632.8992,6041.7638,6292.3136,361.7821611111111,361.7821611111111,790.4239777777777,0.0,0.0,0.0,8483.492251296298,9194.873831296298,159.58211126611113,0.0,0.0
2025-02-01,74,12:10-12:20,0.4551,3978.5628,663.0938,4122.223275,687.0372125,6536.8864,6041.7638,6292.3136,373.36362361111117,373.36362361111117,799.7508902777779,0.0,0.0,0.0,9194.873831296298,9914.649632546298,169.9177851054167,0.0,0.0
2025-02-01,75,12:20-12:30,0.4463,3564.13,594.0216666666666,4170.4675,695.0779166666666,6314.475,6041.7638,6292.3136,572.2903611111111,572.2903611111111,833.3333333333333,0.0,0.0,197.3478611111109,9914.649632546298,10664.649632546298,255.41318816388886,0.0,0.0
2025-02-01,76,12:30-12:40,0.4113,3606.685,601.1141666666666,4154.30905,692.3848416666666,6312.5866,6041.7638,6292.3136,546.2997583333331,0.0,150.3892971707804,0.0,0.0,300.5943028292195,10664.649632546298,10800.0,224.6930906024999,112.34654530124995,0.0
2025-02-01,77,12:40-12:50,0.5682,3800.0122,633.3353666666667,4103.7299,683.9549833333333,6353.9385,6041.7638,6292.3136,0.0,0.0,0.0,0.0,0.0,425.65438333333327,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,78,12:50-13:00,0.8279,3832.09,638.6816666666666,4068.79,678.1316666666667,6313.35,6041.7638,6292.3136,0.0,0.0,0.0,0.0,0.0,413.5433333333333,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,79,13:00-13:10,0.8636,3716.2454,619.3742333333332,4070.3257750000002,678.3876291666667,6246.1375,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,421.64868333333334,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,80,13:10-13:20,0.8416,3639.0264,606.5044,4078.4741,679.7456833333333,6175.373,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,422.7244333333331,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,81,13:20-13:30,0.8618,3642.08,607.0133333333333,4064.7275,677.4545833333333,6103.6875,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,82,13:30-13:40,0.8623,3637.91,606.3183333333333,4024.7608999999998,670.7934833333333,5992.7643,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,392.4757166666667,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,83,13:40-13:50,0.9026,3749.5633,624.9272166666666,3994.035575,665.6725958333333,5691.8061,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,84,13:50-14:00,0.9754,3849.87,641.645,3982.7175,663.78625,5251.125,5020.7001,5206.092,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,85,14:00-14:10,1.0002,3676.3403,612.7233833333332,3953.564675,658.9274458333333,4893.7405,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,86,14:10-14:20,0.9978,3619.6065,603.26775,3828.69935,638.1165583333333,4617.2194,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,87,14:20-14:30,1.0271,3664.87,610.8116666666666,3716.9750000000004,619.4958333333334,4364.4,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,116.58833333333325,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,88,14:30-14:40,1.0906,3429.7385,571.6230833333333,3803.588675,633.9314458333333,4104.4044,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,89,14:40-14:50,0.9376,3327.5652,554.5942,3809.5827499999996,634.9304583333333,3890.1686,3272.3774,3634.1271,0.0,0.0,0.0,0.0,0.0,93.76723333333325,10800.0,10800.0,0.0,0.0,0.0
2025-02-01,90,14:50-15:00,0.6694,3473.54,578.9233333333333,3712.9424999999997,618.8237499999999,3688.35,3272.3774,3634.1271,275.10489640883964,275.10489640883964,0.0,0.0,0.0,310.90656307550626,10800.0,10800.0,184.15521765607724,0.0,0.0
2025-02-01,91,15:00-15:10,0.66,3562.932,593.8219999999999,3762.00395,627.0006583333333,3392.3571,1309.8672,1920.1047,227.3238464088397,227.3238464088397,0.0,0.0,0.0,198.89469640883976,10800.0,10800.0,150.0337386298342,0.0,0.0
2025-02-01,92,15:10-15:20,0.7217,3620.2202,603.3700333333334,3795.1581249999995,632.5263541666666,3032.6158,1309.8672,1920.1047,243.63670890883975,243.63670890883975,0.0,0.0,0.0,145.70264224217306,10800.0,10800.0,175.83261281950965,0.0,0.0
2025-02-01,93,15:20-15:30,0.7308,3651.93,608.655,3753.8175,625.63625,2703.825,1309.8672,1920.1047,297.068229742173,297.068229742173,0.0,0.0,0.0,139.05072974217296,10800.0,10800.0,217.09746229558004,0.0,0.0
2025-02-01,94,15:30-15:40,0.7534,3580.7319,596.78865,3755.1717749999993,625.8619624999999,2481.7698,1309.8672,1920.1047,270.9200839088395,270.9200839088395,0.0,0.0,0.0,87.75973390883951,10800.0,10800.0,204.11119121691968,0.0,0.0
2025-02-01,95,15:40-15:50,0.7823,3420.6657,570.11095,3779.3089,629.8848166666667,2255.8374,1309.8672,1920.1047,264.96714640883977,264.96714640883977,0.0,0.0,0.0,70.82909640883975,10800.0,10800.0,207.28379863563535,0.0,0.0
2025-02-01,96,15:50-16:00,0.8055,3292.5,548.75,3731.2825,621.8804166666666,1973.5875,1309.8672,1920.1047,287.6832297421731,287.6832297421731,0.0,0.0,0.0,67.8644797421731,10800.0,10800.0,231.72884155732046,0.0,0.0
2025-02-01,97,16:00-16:10,0.8271,3324.4944,554.0824,3560.800225,593.4667041666667,1687.0443,275.2273,335.9676,243.57711724217302,243.57711724217302,0.0,29.331232757827024,0.0,0.0,10800.0,10767.409741380192,201.4626336710013,0.0,0.0
2025-02-01,98,16:10-16:20,0.8519,3354.2164,559.0360666666666,3534.9042249999998,589.1507041666666,1442.6491,275.2273,335.9676,206.18110057550632,206.18110057550632,0.0,112.41344942449359,0.0,0.0,10767.409741380192,10642.50590868631,175.64567958027382,0.0,0.0
2025-02-01,99,16:20-16:30,0.8791,3378.64,563.1066666666666,3656.8174999999997,609.4695833333333,1214.175,275.2273,335.9676,394.06518440761283,394.06518440761283,33.32101774094622,0.0,0.0,0.0,10642.50590868631,10672.49482465316,346.42270361273245,0.0,0.0
2025-02-01,100,16:30-16:40,0.9024,3481.7178,580.2863,3615.648275,602.6080458333333,933.1142,275.2273,335.9676,440.1468569444444,440.1468569444444,15.379590277777709,0.0,0.0,0.0,10672.49482465316,10686.33645590316,397.1885237066666,0.0,0.0
2025-02-01,101,16:40-16:50,0.9163,3196.9081,532.8180166666666,3236.5316,539.4219333333333,640.2688,275.2273,335.9676,409.00378333333344,409.00378333333344,0.0,17.102766666666525,0.0,0.0,10686.33645590316,10667.333381829087,374.77016666833345,0.0,0.0
2025-02-01,102,16:50-17:00,0.9264,2680.68,446.78,2796.085,466.01416666666665,358.2375,275.2273,335.9676,380.7448166666666,380.7448166666666,0.0,6.328933333333339,0.0,0.0,10667.333381829087,10660.301233680939,352.72199815999994,0.0,0.0
2025-02-01,103,17:00-17:10,0.9462,2601.2611,433.5435166666667,2778.8785749999997,463.1464291666666,95.3846,0.0,0.0,442.3952902777777,442.3952902777777,24.749206944444325,0.0,0.0,0.0,10660.301233680939,10682.575519930939,418.5944236608333,0.0,0.0
2025-02-01,104,17:10-17:20,0.9742,2638.6848,439.7808,2861.0461250000003,476.84102083333335,0.0,0.0,0.0,478.11700972222224,478.11700972222224,38.336209722222236,0.0,0.0,0.0,10682.575519930939,10717.078108680938,465.78159087138886,0.0,0.0
2025-02-01,105,17:20-17:30,0.9862,2616.82,436.13666666666666,2843.1675,473.86125,0.0,0.0,0.0,481.01624999999996,481.01624999999996,44.8795833333333,0.0,0.0,0.0,10717.078108680938,10757.469733680939,474.37822574999996,0.0,0.0
2025-02-01,106,17:30-17:40,0.976,2675.971,445.99516666666665,2827.137025,471.18950416666667,4.1367,0.0,0.0,506.77501527777764,506.77501527777764,47.25585146562379,0.0,0.0,14.213447145487237,10757.469733680939,10800.0,494.612414911111,0.0,0.0
2025-02-01,107,17:40-17:50,1.0742,2639.3558,439.89263333333326,2799.03455,466.5057583333333,0.0,0.0,0.0,700.126975,700.126975,0.0,0.0,0.0,260.23434166666675,10800.0,10800.0,752.0763965450001,0.0,0.0
2025-02-01,108,17:50-18:00,1.2313,2570.82,428.47,2788.1600000000003,464.6933333333333,0.0,0.0,0.0,570.8608333333334,570.8608333333334,0.0,0.0,0.0,142.39083333333338,10800.0,10800.0,702.9009440833335,0.0,0.0
